#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A96094
#Date Time: 2018-11-14 19:45:11.803
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1 V Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 X C2

Time (s),Math 1 (V)
-0.0024841687500000002,0.45254073968450531
-0.00248353875,-0.11752782282904817
-0.0024829087500000003,-0.29874179095210568
-0.0024822787500000001,0.52308305997384774
-0.00248164875,-0.42201499178971502
-0.0024810187500000002,0.049235788638635293
-0.0024803887500000001,0.35048773275327688
-0.0024797587500000003,-0.53464924917281254
-0.0024791287500000002,0.37767218913958911
-0.00247849875,0.014350334020649324
-0.0024778687500000003,-0.40321328701704595
-0.0024772387500000001,0.53232759650571682
-0.00247660875,-0.3330465796779844
-0.0024759787500000002,-0.085510948330238853
-0.0024753487500000001,0.44400082696741344
-0.0024747187500000004,-0.53043135715796974
-0.0024740887500000002,0.27504506794599121
-0.00247345875,0.14879652150558123
-0.0024728287500000003,-0.48577674407054217
-0.0024721987500000001,0.51042128802910902
-0.00247156875,-0.21970031269413381
-0.0024709387500000003,-0.21746971087635911
-0.0024703087500000001,0.5117882695225342
-0.0024696787500000004,-0.49084878112583863
-0.0024690487500000002,0.15162334303840058
-0.00246841875,0.27783061533278586
-0.0024677887500000003,-0.53805627357801367
-0.0024671587500000002,0.45452928743929183
-0.00246652875,-0.089509893349426384
-0.0024658987500000003,-0.33990430621121315
-0.0024652687500000001,0.549742001860278
-0.0024646387499999999,-0.41892042325450052
-0.0024640087500000002,0.016516718189957702
-0.00246337875,0.39036608501842973
-0.0024627487500000003,-0.55807955599457515
-0.0024621187500000002,0.36758184046040732
-0.00246148875,0.0495926713186906
-0.0024608587500000003,-0.44218936826898436
-0.0024602287500000001,0.55127746982693282
-0.0024595987499999999,-0.31834609942688208
-0.0024589687500000002,-0.12342846879929463
-0.0024583387500000001,0.48141422275285162
-0.0024577087500000003,-0.54311834735727127
-0.0024570787500000002,0.25461492214128478
-0.00245644875,0.18822860606932312
-0.0024558187500000003,-0.52057996808757634
-0.0024551887500000001,0.51859264863459409
-0.00245455875,-0.19504669751303141
-0.0024539287500000002,-0.25836044487535587
-0.0024532987500000001,0.54440050254589367
-0.0024526687500000003,-0.49258077360155117
-0.0024520387500000002,0.12402177564918514
-0.00245140875,0.31847666488674681
-0.0024507787500000003,-0.56682804719184121
-0.0024501487500000001,0.45162098608852996
-0.00244951875,-0.056628080141329522
-0.0024488887500000002,-0.38164011809650156
-0.0024482587500000001,0.57210354673399022
-0.0024476287500000003,-0.40988827775272296
-0.0024469987500000002,-0.017345570393906051
-0.00244636875,0.43115884518918912
-0.0024457387500000003,-0.57710997860079283
-0.0024451087500000001,0.35522267167825833
-0.00244447875,0.088777337952434199
-0.0024438487500000002,-0.48106070009855101
-0.0024432187500000001,0.56654272172856568
-0.0024425887500000003,-0.29908105319039202
-0.0024419587500000002,-0.1635396986684591
-0.00244132875,0.51763384192882467
-0.0024406987500000003,-0.55290672404472918
-0.0024400687500000001,0.23139637462758528
-0.00243943875,0.22990995773792006
-0.0024388087500000002,-0.55350881524831763
-0.0024381787500000001,0.52279773084251335
-0.0024375487500000004,-0.16723113266591949
-0.0024369187500000002,-0.30099587994348248
-0.00243628875,0.57221635099965817
-0.0024356587500000003,-0.49144144124536837
-0.0024350287500000001,0.092300465892123734
-0.00243439875,0.36047013582077542
-0.0024337687500000003,-0.59202474610366118
-0.0024331387500000001,0.44284899228029978
-0.0024325087499999999,-0.022266017110417969
-0.0024318787500000002,-0.42155933652093036
-0.00243124875,0.59316441871296999
-0.0024306187500000003,-0.39711371635429515
-0.0024299887500000002,-0.057641976408236421
-0.00242935875,0.46916145172251505
-0.0024287287500000003,-0.59466727348388204
-0.0024280987500000001,0.33452268615305664
-0.0024274687499999999,0.12686317757101276
-0.0024268387500000002,-0.51888118083398127
-0.00242620875,0.5757658169312676
-0.0024255787500000003,-0.27598529850543529
-0.0024249487500000002,-0.20510864570864148
-0.00242431875,0.55109274308693823
-0.0024236887500000003,-0.55675948070101988
-0.0024230587500000001,0.20381238097348928
-0.0024224287499999999,0.27160781161735426
-0.0024217987500000002,-0.58398161942277993
-0.0024211687500000001,0.52174074496698553
-0.0024205387500000003,-0.13635787741762395
-0.0024199087500000002,-0.34367964145198249
-0.00241927875,0.59921877158339842
-0.0024186487500000003,-0.48430960195504608
-0.0024180187500000001,0.056490923479037711
-0.00241738875,0.4006891394402109
-0.0024167587500000002,-0.6152645806501732
-0.0024161287500000001,0.43283196525756679
-0.0024154987500000003,0.01598195224556509
-0.0024148687500000002,-0.46281191525755683
-0.00241423875,0.61013713279028248
-0.0024136087500000003,-0.37978858859111564
-0.0024129787500000001,-0.097244898285362841
-0.00241234875,0.50707214696216618
-0.0024117187500000002,-0.60549942085631692
-0.0024110887500000001,0.31420302108878467
-0.0024104587500000003,0.16920440005373696
-0.0024098287500000002,-0.55407812663792622
-0.00240919875,0.58160565228793981
-0.0024085687500000003,-0.25018071757690108
-0.0024079387500000001,-0.24853256625042702
-0.00240730875,0.58138809025372462
-0.0024066787500000002,-0.55840612848484017
-0.0024060487500000001,0.17273228459983853
-0.0024054187500000004,0.31534706318547379
-0.0024047887500000002,-0.61094023362643868
-0.00240415875,0.51494120216815065
-0.0024035287500000003,-0.10194264632189098
-0.0024028987500000001,-0.38471574695242372
-0.00240226875,0.62195771061427507
-0.0024016387500000002,-0.47434504440742087
-0.0024010087500000001,0.018229033636344937
-0.0024003787500000004,0.44233361051619946
-0.0023997487500000002,-0.62941789852952323
-0.00239911875,0.41693596952063877
-0.0023984887500000003,0.05692601679311482
-0.0023978587500000001,-0.4995240122439526
-0.00239722875,0.62126747420239536
-0.0023965987500000003,-0.35926244572072441
-0.0023959687500000001,-0.14014213752649765
-0.0023953387499999999,0.54212148366262225
-0.0023947087500000002,-0.61127523592844768
-0.00239407875,0.28699191633348742
-0.0023934487500000003,0.21188815493501534
-0.0023928187500000002,-0.58541917673041621
-0.00239218875,0.58314676352277228
-0.0023915587500000003,-0.21914379034784801
-0.0023909287500000001,-0.2909498643202777
-0.0023902987499999999,0.61130076792119947
-0.0023896687500000002,-0.55269159371089827
-0.0023890387500000001,0.13759613343849761
-0.0023884087500000003,0.35609343361153578
-0.0023877787500000002,-0.63377244027463608
-0.00238714875,0.50525952492088388
-0.0023865187500000003,-0.064295794015190519
-0.0023858887500000001,-0.42607486444540649
-0.0023852587499999999,0.63998095645281849
-0.0023846287500000002,-0.45941734341493068
-0.0023839987500000001,-0.022222772148585371
-0.0023833687500000003,0.47927119846625521
-0.0023827387500000002,-0.64551050608559324
-0.00238210875,0.3939997571645325
-0.0023814787500000003,0.096978750818324619
-0.0023808487500000001,-0.53564118451319276
-0.00238021875,0.63043501479009501
-0.0023795887500000002,-0.33221663334442758
-0.0023789587500000001,-0.1816689817788617
-0.0023783287500000003,0.57507753299027398
-0.0023776987500000002,-0.61309463306051659
-0.00237706875,0.25791312220877582
-0.0023764387500000003,0.25473460637267148
-0.0023758087500000001,-0.61518196461195407
-0.00237517875,0.57837030382635435
-0.0023745487500000002,-0.18621062980672701
-0.0023739187500000001,-0.33315226993991487
-0.0023732887500000003,0.63393193729301489
-0.0023726587500000002,-0.54343394088315145
-0.00237202875,0.10009447686577015
-0.0023713987500000003,0.39619819122405331
-0.0023707687500000001,-0.65349906363445953
-0.00237013875,0.48962825825534489
-0.0023695087500000002,-0.023585925340008161
-0.0023688787500000001,-0.46556409706438046
-0.0023682487500000004,0.65432605909693087
-0.0023676187500000002,-0.43797279608133249
-0.00236698875,-0.062464458467554683
-0.0023663587500000003,0.51636092724483229
-0.0023657287500000001,-0.6526753536068628
-0.00236509875,0.36836400569532396
-0.0023644687500000003,0.14042669428862486
-0.0023638387500000001,-0.56943136605350242
-0.0023632087499999999,0.63075868058474027
-0.0023625787500000002,-0.30278499351678528
-0.00236194875,-0.22489502990991775
-0.0023613187500000003,0.60390493063463191
-0.0023606887500000001,-0.61075248727908271
-0.00236005875,0.22412588438237138
-0.0023594287500000003,0.29867142411299585
-0.0023587987500000001,-0.63829103025818079
-0.0023581687499999999,0.57086182490644644
-0.0023575387500000002,-0.14698890548417343
-0.00235690875,-0.37431751377447048
-0.0023562787500000003,0.65297792692702594
-0.0023556487500000002,-0.52952514084450863
-0.00235501875,0.060616203797418743
-0.0023543887500000003,0.43656564309999235
-0.0023537587500000001,-0.66849599838883922
-0.0023531287499999999,0.46909112815265702
-0.0023524987500000002,0.016410401782753027
-0.0023518687500000001,-0.50277452289565017
-0.0023512387500000003,0.66292369835643106
-0.0023506087500000002,-0.41302365539948288
-0.00234997875,-0.10556900327219954
-0.0023493487500000003,0.55017935962072206
-0.0023487187500000001,-0.6556172892762091
-0.00234808875,0.33913340520075547
-0.0023474587500000002,0.18279330271495386
-0.0023468287500000001,-0.60169479375817514
-0.0023461987500000003,0.62880773128582734
-0.0023455687500000002,-0.27099666768386727
-0.00234493875,-0.26926190476356671
-0.0023443087500000003,0.62889093647061922
-0.0023436787500000001,-0.60195077423982535
-0.00234304875,0.18636338313534204
-0.0023424187500000002,0.33897358730719779
-0.0023417887500000001,-0.65929413435361284
-0.0023411587500000003,0.55622680483201992
-0.0023405287500000002,-0.10931078637722202
-0.00233989875,-0.4149709785055507
-0.0023392687500000003,0.66726051252336438
-0.0023386387500000001,-0.50924558265862307
-0.00233800875,0.018591281440463184
-0.0023373787500000002,0.47307798653291983
-0.0023367487500000001,-0.67829997579455992
-0.0023361187500000003,0.44554846687797933
-0.0023354887500000002,0.060588699192146669
-0.00233485875,-0.53551319052818203
-0.0023342287500000003,0.66616902004598266
-0.0023335987500000001,-0.38404955236013821
-0.00233296875,-0.14950100593400237
-0.0023323387500000002,0.5781932081358454
-0.0023317087500000001,-0.65563330579766088
-0.0023310787500000004,0.30614293815283644
-0.0023304487500000002,0.22621790348542334
-0.00232981875,-0.62523523673001236
-0.0023291887500000003,0.62193193467181829
-0.0023285587500000001,-0.23377226833809628
-0.00232792875,-0.30856465394163107
-0.0023272987500000003,0.65083340089861685
-0.0023266687500000001,-0.58879357667264554
-0.0023260387499999999,0.14634628974087116
-0.0023254087500000002,0.37889416353229499
-0.00232477875,-0.67552688216539813
-0.0023241487500000003,0.53645192061401015
-0.0023235187500000001,-0.067807389804520835
-0.00232288875,-0.45215805706185108
-0.0023222587500000003,0.67824382781907122
-0.0023216287500000001,-0.48702209446997841
-0.0023209987499999999,-0.022538068228112169
-0.0023203687500000002,0.51032488893418138
-0.00231973875,-0.68175315633935318
-0.0023191087500000003,0.41734385274344665
-0.0023184787500000002,0.10358374241535338
-0.00231784875,-0.56790554936504034
-0.0023172187500000003,0.66478394612266289
-0.0023165887500000001,-0.35272468562130216
-0.0023159587499999999,-0.19337710624559279
-0.0023153287500000002,0.60573596016926079
-0.0023146987500000001,-0.64690086836787508
-0.0023140687500000003,0.2707096463917591
-0.0023134387500000002,0.26761480172151592
-0.00231280875,-0.64668747689416917
-0.0023121787500000003,0.60853835551857061
-0.0023115487500000001,-0.19515727128686242
-0.00231091875,-0.35064524920684242
-0.0023102887500000002,0.66658810662490497
-0.0023096587500000001,-0.57071713376213029
-0.0023090287500000003,0.10550194473636143
-0.0023083987500000002,0.41752513002150821
-0.00230776875,-0.68499542927270152
-0.0023071387500000003,0.51333110344561239
-0.0023065087500000001,-0.025707000507574511
-0.00230587875,-0.48757888645016978
-0.0023052487500000002,0.6838714605848949
-0.0023046187500000001,-0.45716701898503226
-0.0023039887500000003,-0.065316667997081745
-0.0023033587500000002,0.53967911365062549
-0.00230272875,-0.68084734386760848
-0.0023020987500000003,0.38639625618783413
-0.0023014687500000001,0.14581322825079329
-0.00230083875,-0.59410124251484775
-0.0023002087500000002,0.65772872811635374
-0.0022995787500000001,-0.31584207306687978
-0.0022989487500000003,-0.2345595109524839
-0.0022983187500000002,0.62841837222193619
-0.00229768875,-0.63487612936602844
-0.0022970587500000003,0.23291991201024587
-0.0022964287500000001,0.30834784144502297
-0.00229579875,-0.66421986490512486
-0.0022951687500000002,0.59074633355516526
-0.0022945387500000001,-0.15450112519844675
-0.0022939087499999999,-0.38934622159465626
-0.0022932787500000002,0.67686880531120186
-0.00229264875,-0.54886787311465202
-0.0022920187500000003,0.06274250869320197
-0.0022913887500000001,0.45288827121917297
-0.00229075875,-0.69082741370391099
-0.0022901287500000003,0.48544515678929667
-0.0022894987500000001,0.017952658129184063
-0.0022888687499999999,-0.5182225811766259
-0.0022882387500000002,0.68297459200323596
-0.00228760875,-0.42624332371629975
-0.0022869787500000003,-0.10925123128833808
-0.0022863487500000002,0.56683730905495366
-0.00228571875,-0.67586625228176433
-0.0022850887500000003,0.35001440944278134
-0.0022844587500000001,0.18853275190812777
-0.0022838287499999999,-0.61672297092387651
-0.0022831987500000002,0.6459016972075976
-0.00228256875,-0.27836533544535713
-0.0022819387500000003,-0.27581954434746581
-0.0022813087500000002,0.64641096964781242
-0.00228067875,-0.61848302612379547
-0.0022800487500000003,0.19103567791628623
-0.0022794187500000001,0.34774318454475128
-0.0022787887499999999,-0.67352768474311742
-0.0022781587500000002,0.56899990708526527
-0.0022775287500000001,-0.11080254570881179
-0.0022768987500000003,-0.42328542958845627
-0.0022762687500000002,0.68211004889168902
-0.00227563875,-0.52115774539824389
-0.0022750087500000003,0.019974459492080092
-0.0022743787500000001,0.48308472557429316
-0.00227374875,-0.69051725515787554
-0.0022731187500000002,0.4537018395758064
-0.0022724887500000001,0.06065229115292195
-0.0022718587500000003,-0.54670985605075417
-0.0022712287500000002,0.67742991371043659
-0.00227059875,-0.39120427810045671
-0.0022699687500000003,-0.15134690098080961
-0.0022693387500000001,0.58818278569765758
-0.00226870875,-0.66347416590557262
-0.0022680787500000002,0.31132942876285985
-0.0022674487500000001,0.22778626426957568
-0.0022668187500000003,-0.63386009733920634
-0.0022661887500000002,0.62935058651117448
-0.00226555875,-0.23675115840156502
-0.0022649287500000003,-0.31381000901398393
-0.0022642987500000001,0.65728488389088191
-0.00226366875,-0.59434170427959476
-0.0022630387500000002,0.14943336860186526
-0.0022624087500000001,0.38259390461376053
-0.0022617787500000004,-0.68013850065020054
-0.0022611487500000002,0.54221690930397481
-0.00226051875,-0.067361606630559151
-0.0022598887500000003,-0.45564434159284595
-0.0022592587500000001,0.6853485841528828
-0.00225862875,-0.48943042222179722
-0.0022579987500000002,-0.021676405734017658
-0.0022573687500000001,0.5120861085623013
-0.0022567387499999999,-0.68464294941455428
-0.0022561087500000002,0.42024722826347805
-0.00225547875,0.10451244424897747
-0.0022548487500000003,-0.56843453433507729
-0.0022542187500000001,0.66679360169089852
-0.00225358875,-0.35259042370695637
-0.0022529587500000003,-0.19165880826459189
-0.0022523287500000001,0.60729535494651665
-0.0022516987499999999,-0.64704703843084888
-0.0022510687500000002,0.27127663260484819
-0.00225043875,0.26856535297221906
-0.0022498087500000003,-0.6455979788047902
-0.0022491787500000002,0.60684083564088198
-0.00224854875,-0.19530986304750159
-0.0022479187500000003,-0.3498540237086461
-0.0022472887500000001,0.6654928883764184
-0.0022466587499999999,-0.5681533212505353
-0.0022460287500000002,0.1060586520165006
-0.0022453987500000001,0.41554797675714139
-0.0022447687500000003,-0.68210300912186306
-0.0022441387500000002,0.50904305334577538
-0.00224350875,-0.025567970875358829
-0.0022428787500000003,-0.48428344941954621
-0.0022422487500000001,0.67878940221176498
-0.0022416187499999999,-0.45537377449112748
-0.0022409887500000002,-0.065823919040515419
-0.0022403587500000001,0.53568883777918541
-0.0022397287500000003,-0.67568024812832739
-0.0022390987500000002,0.38081962738034975
-0.00223846875,0.1428618263383481
-0.0022378387500000003,-0.58742095284533047
-0.0022372087500000001,0.65098146319441041
-0.00223657875,-0.31214940306314548
-0.0022359487500000002,-0.23181715664301109
-0.0022353187500000001,0.61964235260301681
-0.0022346887500000003,-0.62523523672944625
-0.0022340587500000002,0.22872428846378215
-0.00223342875,0.30491839180588987
-0.0022327987500000003,-0.6533743125594188
-0.0022321687500000001,0.5827285115502322
-0.00223153875,-0.15303926725656666
-0.0022309087500000002,-0.38363687822714765
-0.0022302787500000001,0.66516897890918492
-0.0022296487500000003,-0.53863435546306626
-0.0022290187500000002,0.063115365925356798
-0.00222838875,0.4452527375097966
-0.0022277587500000003,-0.67730153374561386
-0.0022271287500000001,0.47706901343139052
-0.00222649875,0.018582764410708864
-0.0022258687500000002,-0.50540892751598654
-0.0022252387500000001,0.66940545891652148
-0.0022246087499999999,-0.41675089793773856
-0.0022239787500000002,-0.10687229797525832
-0.00222334875,0.55361267744304465
-0.0022227187500000003,-0.6587971977415702
-0.0022220887500000001,0.34195452165232726
-0.00222145875,0.18441941554377536
-0.0022208287500000003,-0.60073802695259315
-0.0022201987500000001,0.63052478289288805
-0.0022195687499999999,-0.27025417889763953
-0.0022189387500000002,-0.26802258657691763
-0.00221830875,0.62787768718923898
-0.0022176787500000003,-0.60092219323224649
-0.0022170487500000001,0.18576327187899566
-0.00221641875,0.33806559887457627
-0.0022157887500000003,-0.65611182725433737
-0.0022151587500000001,0.55067355493694137
-0.0022145287499999999,-0.10900156098744555
-0.0022138987500000002,-0.41173323807954648
-0.00221326875,0.66159625638354924
-0.0022126387500000003,-0.50437049758454278
-0.0022120087500000002,0.018866921861451173
-0.00221137875,0.46870718810181206
-0.0022107487500000003,-0.66898836617487734
-0.0022101187500000001,0.4386355465345888
-0.0022094887499999999,0.058663098554935032
-0.0022088587500000002,-0.52657710204264208
-0.0022082287500000001,0.65528165214589273
-0.0022075987500000003,-0.37726212595677733
-0.0022069687500000002,-0.14646435982980091
-0.00220633875,0.56765535432330794
-0.0022057087500000003,-0.64025090686888142
-0.0022050787500000001,0.29923064332239724
-0.0022044487499999999,0.22021344128128439
-0.0022038187500000002,-0.609082209499893
-0.0022031887500000001,0.60439341491941168
-0.0022025587500000003,-0.22782387964450246
-0.0022019287500000002,-0.30125104063288949
-0.00220129875,0.63139397073836168
-0.0022006687500000003,-0.57089304962516529
-0.0022000387500000001,0.14334937610922621
-0.00219940875,0.36699087546702042
-0.0021987787500000002,-0.65218926795582299
-0.0021981487500000001,0.51806139664945483
-0.0021975187500000003,-0.065876962868818834
-0.0021968887500000002,-0.43526661188499094
-0.00219625875,0.65384111565276359
-0.0021956287500000003,-0.46642333650773138
-0.0021949987500000001,-0.021155219125120493
-0.00219436875,0.4876935101843507
-0.0021937387500000002,-0.65462060317774806
-0.0021931087500000001,0.39947371577421698
-0.0021924787500000003,0.097680039499793869
-0.0021918487500000002,-0.54262874999364796
-0.00219121875,0.63534726749718828
-0.0021905887500000003,-0.33379214608542895
-0.0021899587500000001,-0.18284001202761976
-0.00218932875,0.57754528105478287
-0.0021886987500000002,-0.61518196461195407
-0.0021880687500000001,0.25809722870723417
-0.0021874387499999999,0.25491156344649135
-0.0021868087500000002,-0.61309463306051659
-0.00218617875,0.57494043587591215
-0.0021855487500000003,-0.18423691649605123
-0.0021849187500000001,-0.33061939207026769
-0.00218428875,0.62930212291137033
-0.0021836587500000003,-0.53672457436394716
-0.0021830287500000001,0.10129655793126603
-0.0021823987499999999,0.39295193944962048
-0.0021817687500000002,-0.64408103273282835
-0.00218113875,0.48212603322910486
-0.0021805087500000003,-0.023157461914414479
-0.0021798787500000001,-0.45623673423019234
-0.00217924875,0.63919851776893311
-0.0021786187500000003,-0.42834210376240173
-0.0021779887500000001,-0.061453295081292471
-0.0021773587499999999,0.50420399276389805
-0.0021767287500000002,-0.63549836569709128
-0.00217609875,0.35789782358518057
-0.0021754687500000003,0.13567380306614005
-0.0021748387500000002,-0.55093819565957114
-0.00217420875,0.61038534406603095
-0.0021735787500000003,-0.29370467415658508
-0.0021729487500000001,-0.21726158376985155
-0.0021723187499999999,0.58117027235865348
-0.0021716887500000002,-0.58687258187232672
-0.0021710587500000001,0.21480975925144025
-0.0021704287500000003,0.28424882170427501
-0.0021697987500000002,-0.61125415965521024
-0.00216916875,0.54272193652226297
-0.0021685387500000003,-0.14201246515831581
-0.0021679087500000001,-0.35739303185399701
-0.00216727875,0.62281988131089605
-0.0021666487500000002,-0.50070148754793209
-0.0021660187500000001,0.059763130189636762
-0.0021653887500000003,0.4144499360252592
-0.0021647587500000002,-0.63019158158510347
-0.00216412875,0.44383621742751855
-0.0021634987500000003,0.016376899437008041
-0.0021628687500000001,-0.47249162142977941
-0.00216223875,0.62180654415146697
-0.0021616087500000002,-0.38637505955052592
-0.0021609787500000001,-0.099220471236743893
-0.0021603487500000003,0.51373123156959088
-0.0021597187500000002,-0.61216568159767659
-0.00215908875,0.31565135910195724
-0.0021584587500000003,0.1698862943446959
-0.0021578287500000001,-0.55716542949281767
-0.00215719875,0.58334539235091287
-0.0021565687500000002,-0.25082650084521285
-0.0021559387500000001,-0.24782673527889465
-0.0021553087499999999,0.57965246213328236
-0.0021546787500000002,-0.55549246832221177
-0.00215404875,0.17061791486846012
-0.0021534187500000003,0.31100750354510681
