
Label=dB(v(Out3)/(V(Vid1)-V(Vid2))) vs F
LabelX=F
LabelY=dB(v(Out3)/(V(Vid1)-V(Vid2)))
Data Point Count=1001
F,F,F,dB(v(Out3)/(V(Vid1)-V(Vid2))),dB(v(Out3)/(V(Vid1)-V(Vid2)))
3.8018939632057577E+003, 3.8018939632057577E+003, 0.0000000000000000E+000,-1.3665488147452212E+001, 0.0000000000000000E+000
3.8370724549229353E+003, 3.8370724549229353E+003, 0.0000000000000000E+000,-1.3665490236595838E+001, 0.0000000000000000E+000
3.8725764492163212E+003, 3.8725764492163212E+003, 0.0000000000000000E+000,-1.3665492364624789E+001, 0.0000000000000000E+000
3.9084089579241713E+003, 3.9084089579241713E+003, 0.0000000000000000E+000,-1.3665494532269273E+001, 0.0000000000000000E+000
3.9445730207529368E+003, 3.9445730207529368E+003, 0.0000000000000000E+000,-1.3665496740259274E+001, 0.0000000000000000E+000
3.9810717055351270E+003, 3.9810717055351270E+003, 0.0000000000000000E+000,-1.3665498989353136E+001, 0.0000000000000000E+000
4.0179081084895556E+003, 4.0179081084895556E+003, 0.0000000000000000E+000,-1.3665501280304067E+001, 0.0000000000000000E+000
4.0550853544839965E+003, 4.0550853544839965E+003, 0.0000000000000000E+000,-1.3665503613892424E+001, 0.0000000000000000E+000
4.0926065973002687E+003, 4.0926065973002687E+003, 0.0000000000000000E+000,-1.3665505990912035E+001, 0.0000000000000000E+000
4.1304750199017753E+003, 4.1304750199017753E+003, 0.0000000000000000E+000,-1.3665508412174237E+001, 0.0000000000000000E+000
4.1686938347035175E+003, 4.1686938347035175E+003, 0.0000000000000000E+000,-1.3665510878493098E+001, 0.0000000000000000E+000
4.2072662838446058E+003, 4.2072662838446058E+003, 0.0000000000000000E+000,-1.3665513390710029E+001, 0.0000000000000000E+000
4.2461956394632962E+003, 4.2461956394632962E+003, 0.0000000000000000E+000,-1.3665515949668377E+001, 0.0000000000000000E+000
4.2854852039745647E+003, 4.2854852039745647E+003, 0.0000000000000000E+000,-1.3665518556243729E+001, 0.0000000000000000E+000
4.3251383103502585E+003, 4.3251383103502585E+003, 0.0000000000000000E+000,-1.3665521211325700E+001, 0.0000000000000000E+000
4.3651583224018332E+003, 4.3651583224018332E+003, 0.0000000000000000E+000,-1.3665523915803703E+001, 0.0000000000000000E+000
4.4055486350657084E+003, 4.4055486350657084E+003, 0.0000000000000000E+000,-1.3665526670610520E+001, 0.0000000000000000E+000
4.4463126746912640E+003, 4.4463126746912640E+003, 0.0000000000000000E+000,-1.3665529476666221E+001, 0.0000000000000000E+000
4.4874538993315009E+003, 4.4874538993315009E+003, 0.0000000000000000E+000,-1.3665532334935728E+001, 0.0000000000000000E+000
4.5289757990363887E+003, 4.5289757990363887E+003, 0.0000000000000000E+000,-1.3665535246373699E+001, 0.0000000000000000E+000
4.5708818961489333E+003, 4.5708818961489333E+003, 0.0000000000000000E+000,-1.3665538211985140E+001, 0.0000000000000000E+000
4.6131757456039786E+003, 4.6131757456039786E+003, 0.0000000000000000E+000,-1.3665541232761022E+001, 0.0000000000000000E+000
4.6558609352297763E+003, 4.6558609352297763E+003, 0.0000000000000000E+000,-1.3665544309733573E+001, 0.0000000000000000E+000
4.6989410860523431E+003, 4.6989410860523431E+003, 0.0000000000000000E+000,-1.3665547443953445E+001, 0.0000000000000000E+000
4.7424198526026375E+003, 4.7424198526026375E+003, 0.0000000000000000E+000,-1.3665550636473341E+001, 0.0000000000000000E+000
4.7863009232265767E+003, 4.7863009232265767E+003, 0.0000000000000000E+000,-1.3665553888383386E+001, 0.0000000000000000E+000
4.8305880203979223E+003, 4.8305880203979223E+003, 0.0000000000000000E+000,-1.3665557200787259E+001, 0.0000000000000000E+000
4.8752849010340615E+003, 4.8752849010340615E+003, 0.0000000000000000E+000,-1.3665560574800995E+001, 0.0000000000000000E+000
4.9203953568147099E+003, 4.9203953568147099E+003, 0.0000000000000000E+000,-1.3665564011575444E+001, 0.0000000000000000E+000
4.9659232145035639E+003, 4.9659232145035639E+003, 0.0000000000000000E+000,-1.3665567512282228E+001, 0.0000000000000000E+000
5.0118723362729279E+003, 5.0118723362729279E+003, 0.0000000000000000E+000,-1.3665571078097615E+001, 0.0000000000000000E+000
5.0582466200313484E+003, 5.0582466200313484E+003, 0.0000000000000000E+000,-1.3665574710240982E+001, 0.0000000000000000E+000
5.1050499997542729E+003, 5.1050499997542729E+003, 0.0000000000000000E+000,-1.3665578409941638E+001, 0.0000000000000000E+000
5.1522864458177773E+003, 5.1522864458177773E+003, 0.0000000000000000E+000,-1.3665582178456493E+001, 0.0000000000000000E+000
5.1999599653353753E+003, 5.1999599653353753E+003, 0.0000000000000000E+000,-1.3665586017061521E+001, 0.0000000000000000E+000
5.2480746024979435E+003, 5.2480746024979435E+003, 0.0000000000000000E+000,-1.3665589927060584E+001, 0.0000000000000000E+000
5.2966344389167980E+003, 5.2966344389167980E+003, 0.0000000000000000E+000,-1.3665593909787233E+001, 0.0000000000000000E+000
5.3456435939699386E+003, 5.3456435939699386E+003, 0.0000000000000000E+000,-1.3665597966577234E+001, 0.0000000000000000E+000
5.3951062251515004E+003, 5.3951062251515004E+003, 0.0000000000000000E+000,-1.3665602098823776E+001, 0.0000000000000000E+000
5.4450265284244388E+003, 5.4450265284244388E+003, 0.0000000000000000E+000,-1.3665606307922110E+001, 0.0000000000000000E+000
5.4954087385764751E+003, 5.4954087385764751E+003, 0.0000000000000000E+000,-1.3665610595298656E+001, 0.0000000000000000E+000
5.5462571295793396E+003, 5.5462571295793396E+003, 0.0000000000000000E+000,-1.3665614962413894E+001, 0.0000000000000000E+000
5.5975760149513362E+003, 5.5975760149513362E+003, 0.0000000000000000E+000,-1.3665619410743467E+001, 0.0000000000000000E+000
5.6493697481232630E+003, 5.6493697481232630E+003, 0.0000000000000000E+000,-1.3665623941800948E+001, 0.0000000000000000E+000
5.7016427228077155E+003, 5.7016427228077155E+003, 0.0000000000000000E+000,-1.3665628557124244E+001, 0.0000000000000000E+000
5.7543993733718125E+003, 5.7543993733718125E+003, 0.0000000000000000E+000,-1.3665633258276671E+001, 0.0000000000000000E+000
5.8076441752133669E+003, 5.8076441752133669E+003, 0.0000000000000000E+000,-1.3665638046863107E+001, 0.0000000000000000E+000
5.8613816451405364E+003, 5.8613816451405364E+003, 0.0000000000000000E+000,-1.3665642924490331E+001, 0.0000000000000000E+000
5.9156163417549915E+003, 5.9156163417549915E+003, 0.0000000000000000E+000,-1.3665647892829757E+001, 0.0000000000000000E+000
5.9703528658386240E+003, 5.9703528658386240E+003, 0.0000000000000000E+000,-1.3665652953565443E+001, 0.0000000000000000E+000
6.0255958607438361E+003, 6.0255958607438361E+003, 0.0000000000000000E+000,-1.3665658108407941E+001, 0.0000000000000000E+000
6.0813500127874404E+003, 6.0813500127874404E+003, 0.0000000000000000E+000,-1.3665663359110692E+001, 0.0000000000000000E+000
6.1376200516482068E+003, 6.1376200516482068E+003, 0.0000000000000000E+000,-1.3665668707455453E+001, 0.0000000000000000E+000
6.1944107507680819E+003, 6.1944107507680819E+003, 0.0000000000000000E+000,-1.3665674155258554E+001, 0.0000000000000000E+000
6.2517269277571286E+003, 6.2517269277571286E+003, 0.0000000000000000E+000,-1.3665679704366571E+001, 0.0000000000000000E+000
6.3095734448022058E+003, 6.3095734448022058E+003, 0.0000000000000000E+000,-1.3665685356663458E+001, 0.0000000000000000E+000
6.3679552090794341E+003, 6.3679552090794341E+003, 0.0000000000000000E+000,-1.3665691114068180E+001, 0.0000000000000000E+000
6.4268771731704755E+003, 6.4268771731704755E+003, 0.0000000000000000E+000,-1.3665696978535376E+001, 0.0000000000000000E+000
6.4863443354826659E+003, 6.4863443354826659E+003, 0.0000000000000000E+000,-1.3665702952051140E+001, 0.0000000000000000E+000
6.5463617406730345E+003, 6.5463617406730345E+003, 0.0000000000000000E+000,-1.3665709036644980E+001, 0.0000000000000000E+000
6.6069344800762483E+003, 6.6069344800762483E+003, 0.0000000000000000E+000,-1.3665715234387276E+001, 0.0000000000000000E+000
6.6680676921365130E+003, 6.6680676921365130E+003, 0.0000000000000000E+000,-1.3665721547370456E+001, 0.0000000000000000E+000
6.7297665628434725E+003, 6.7297665628434725E+003, 0.0000000000000000E+000,-1.3665727977748730E+001, 0.0000000000000000E+000
6.7920363261721441E+003, 6.7920363261721441E+003, 0.0000000000000000E+000,-1.3665734527700636E+001, 0.0000000000000000E+000
6.8548822645269174E+003, 6.8548822645269174E+003, 0.0000000000000000E+000,-1.3665741199444817E+001, 0.0000000000000000E+000
6.9183097091896698E+003, 6.9183097091896698E+003, 0.0000000000000000E+000,-1.3665747995244592E+001, 0.0000000000000000E+000
6.9823240407720223E+003, 6.9823240407720223E+003, 0.0000000000000000E+000,-1.3665754917413405E+001, 0.0000000000000000E+000
7.0469306896717808E+003, 7.0469306896717808E+003, 0.0000000000000000E+000,-1.3665761968293983E+001, 0.0000000000000000E+000
7.1121351365336059E+003, 7.1121351365336059E+003, 0.0000000000000000E+000,-1.3665769150288066E+001, 0.0000000000000000E+000
7.1779429127139365E+003, 7.1779429127139365E+003, 0.0000000000000000E+000,-1.3665776465822672E+001, 0.0000000000000000E+000
7.2443596007502238E+003, 7.2443596007502238E+003, 0.0000000000000000E+000,-1.3665783917388467E+001, 0.0000000000000000E+000
7.3113908348345012E+003, 7.3113908348345012E+003, 0.0000000000000000E+000,-1.3665791507504238E+001, 0.0000000000000000E+000
7.3790423012913398E+003, 7.3790423012913398E+003, 0.0000000000000000E+000,-1.3665799238762608E+001, 0.0000000000000000E+000
7.4473197390602245E+003, 7.4473197390602245E+003, 0.0000000000000000E+000,-1.3665807113773949E+001, 0.0000000000000000E+000
7.5162289401823928E+003, 7.5162289401823928E+003, 0.0000000000000000E+000,-1.3665815135213959E+001, 0.0000000000000000E+000
7.5857757502921795E+003, 7.5857757502921795E+003, 0.0000000000000000E+000,-1.3665823305809369E+001, 0.0000000000000000E+000
7.6559660691129093E+003, 7.6559660691129093E+003, 0.0000000000000000E+000,-1.3665831628328103E+001, 0.0000000000000000E+000
7.7268058509573730E+003, 7.7268058509573730E+003, 0.0000000000000000E+000,-1.3665840105598100E+001, 0.0000000000000000E+000
7.7983011052329412E+003, 7.7983011052329412E+003, 0.0000000000000000E+000,-1.3665848740487563E+001, 0.0000000000000000E+000
7.8704578969513441E+003, 7.8704578969513441E+003, 0.0000000000000000E+000,-1.3665857535939960E+001, 0.0000000000000000E+000
7.9432823472431764E+003, 7.9432823472431764E+003, 0.0000000000000000E+000,-1.3665866494938658E+001, 0.0000000000000000E+000
8.0167806338771570E+003, 8.0167806338771570E+003, 0.0000000000000000E+000,-1.3665875620514395E+001, 0.0000000000000000E+000
8.0909589917841931E+003, 8.0909589917841931E+003, 0.0000000000000000E+000,-1.3665884915777593E+001, 0.0000000000000000E+000
8.1658237135862983E+003, 8.1658237135862983E+003, 0.0000000000000000E+000,-1.3665894383870441E+001, 0.0000000000000000E+000
8.2413811501304008E+003, 8.2413811501304008E+003, 0.0000000000000000E+000,-1.3665904028015397E+001, 0.0000000000000000E+000
8.3176377110270932E+003, 8.3176377110270932E+003, 0.0000000000000000E+000,-1.3665913851483646E+001, 0.0000000000000000E+000
8.3945998651943610E+003, 8.3945998651943610E+003, 0.0000000000000000E+000,-1.3665923857604307E+001, 0.0000000000000000E+000
8.4722741414063548E+003, 8.4722741414063548E+003, 0.0000000000000000E+000,-1.3665934049781491E+001, 0.0000000000000000E+000
8.5506671288472280E+003, 8.5506671288472280E+003, 0.0000000000000000E+000,-1.3665944431470853E+001, 0.0000000000000000E+000
8.6297854776701024E+003, 8.6297854776701024E+003, 0.0000000000000000E+000,-1.3665955006193505E+001, 0.0000000000000000E+000
8.7096358995612100E+003, 8.7096358995612100E+003, 0.0000000000000000E+000,-1.3665965777538105E+001, 0.0000000000000000E+000
8.7902251683092509E+003, 8.7902251683092509E+003, 0.0000000000000000E+000,-1.3665976749168349E+001, 0.0000000000000000E+000
8.8715601203800215E+003, 8.8715601203800215E+003, 0.0000000000000000E+000,-1.3665987924804210E+001, 0.0000000000000000E+000
8.9536476554963556E+003, 8.9536476554963556E+003, 0.0000000000000000E+000,-1.3665999308235312E+001, 0.0000000000000000E+000
9.0364947372234365E+003, 9.0364947372234365E+003, 0.0000000000000000E+000,-1.3666010903328358E+001, 0.0000000000000000E+000
9.1201083935595234E+003, 9.1201083935595234E+003, 0.0000000000000000E+000,-1.3666022714019604E+001, 0.0000000000000000E+000
9.2044957175321433E+003, 9.2044957175321433E+003, 0.0000000000000000E+000,-1.3666034744316191E+001, 0.0000000000000000E+000
9.2896638677997980E+003, 9.2896638677997980E+003, 0.0000000000000000E+000,-1.3666046998300454E+001, 0.0000000000000000E+000
9.3756200692592411E+003, 9.3756200692592411E+003, 0.0000000000000000E+000,-1.3666059480135290E+001, 0.0000000000000000E+000
9.4623716136583735E+003, 9.4623716136583735E+003, 0.0000000000000000E+000,-1.3666072194058174E+001, 0.0000000000000000E+000
9.5499258602148075E+003, 9.5499258602148075E+003, 0.0000000000000000E+000,-1.3666085144378515E+001, 0.0000000000000000E+000
9.6382902362401583E+003, 9.6382902362401583E+003, 0.0000000000000000E+000,-1.3666098335496532E+001, 0.0000000000000000E+000
9.7274722377701091E+003, 9.7274722377701091E+003, 0.0000000000000000E+000,-1.3666111771891243E+001, 0.0000000000000000E+000
9.8174794302003065E+003, 9.8174794302003065E+003, 0.0000000000000000E+000,-1.3666125458118497E+001, 0.0000000000000000E+000
9.9083194489281432E+003, 9.9083194489281432E+003, 0.0000000000000000E+000,-1.3666139398824861E+001, 0.0000000000000000E+000
1.0000000000000473E+004, 1.0000000000000473E+004, 0.0000000000000000E+000,-1.3666153598747000E+001, 0.0000000000000000E+000
1.0092528860767323E+004, 1.0092528860767323E+004, 0.0000000000000000E+000,-1.3666168062697334E+001, 0.0000000000000000E+000
1.0185913880541653E+004, 1.0185913880541653E+004, 0.0000000000000000E+000,-1.3666182795592336E+001, 0.0000000000000000E+000
1.0280162981265225E+004, 1.0280162981265225E+004, 0.0000000000000000E+000,-1.3666197802431361E+001, 0.0000000000000000E+000
1.0375284158180621E+004, 1.0375284158180621E+004, 0.0000000000000000E+000,-1.3666213088309192E+001, 0.0000000000000000E+000
1.0471285480509496E+004, 1.0471285480509496E+004, 0.0000000000000000E+000,-1.3666228658411194E+001, 0.0000000000000000E+000
1.0568175092137091E+004, 1.0568175092137091E+004, 0.0000000000000000E+000,-1.3666244518025739E+001, 0.0000000000000000E+000
1.0665961212303091E+004, 1.0665961212303091E+004, 0.0000000000000000E+000,-1.3666260672532589E+001, 0.0000000000000000E+000
1.0764652136298868E+004, 1.0764652136298868E+004, 0.0000000000000000E+000,-1.3666277127416624E+001, 0.0000000000000000E+000
1.0864256236171179E+004, 1.0864256236171179E+004, 0.0000000000000000E+000,-1.3666293888271095E+001, 0.0000000000000000E+000
1.0964781961432380E+004, 1.0964781961432380E+004, 0.0000000000000000E+000,-1.3666310960777446E+001, 0.0000000000000000E+000
1.1066237839777199E+004, 1.1066237839777199E+004, 0.0000000000000000E+000,-1.3666328350732167E+001, 0.0000000000000000E+000
1.1168632477806153E+004, 1.1168632477806153E+004, 0.0000000000000000E+000,-1.3666346064042150E+001, 0.0000000000000000E+000
1.1271974561755653E+004, 1.1271974561755653E+004, 0.0000000000000000E+000,-1.3666364106711878E+001, 0.0000000000000000E+000
1.1376272858234863E+004, 1.1376272858234863E+004, 0.0000000000000000E+000,-1.3666382484878508E+001, 0.0000000000000000E+000
1.1481536214969388E+004, 1.1481536214969388E+004, 0.0000000000000000E+000,-1.3666401204773010E+001, 0.0000000000000000E+000
1.1587773561551827E+004, 1.1587773561551827E+004, 0.0000000000000000E+000,-1.3666420272754500E+001, 0.0000000000000000E+000
1.1694993910199282E+004, 1.1694993910199282E+004, 0.0000000000000000E+000,-1.3666439695293802E+001, 0.0000000000000000E+000
1.1803206356517876E+004, 1.1803206356517876E+004, 0.0000000000000000E+000,-1.3666459478984434E+001, 0.0000000000000000E+000
1.1912420080274334E+004, 1.1912420080274334E+004, 0.0000000000000000E+000,-1.3666479630536063E+001, 0.0000000000000000E+000
1.2022644346174722E+004, 1.2022644346174722E+004, 0.0000000000000000E+000,-1.3666500156804684E+001, 0.0000000000000000E+000
1.2133888504650373E+004, 1.2133888504650373E+004, 0.0000000000000000E+000,-1.3666521064747297E+001, 0.0000000000000000E+000
1.2246161992651094E+004, 1.2246161992651094E+004, 0.0000000000000000E+000,-1.3666542361463618E+001, 0.0000000000000000E+000
1.2359474334445718E+004, 1.2359474334445718E+004, 0.0000000000000000E+000,-1.3666564054190676E+001, 0.0000000000000000E+000
1.2473835142430051E+004, 1.2473835142430051E+004, 0.0000000000000000E+000,-1.3666586150283491E+001, 0.0000000000000000E+000
1.2589254117942301E+004, 1.2589254117942301E+004, 0.0000000000000000E+000,-1.3666608657247100E+001, 0.0000000000000000E+000
1.2705741052086052E+004, 1.2705741052086052E+004, 0.0000000000000000E+000,-1.3666631582727673E+001, 0.0000000000000000E+000
1.2823305826560858E+004, 1.2823305826560858E+004, 0.0000000000000000E+000,-1.3666654934507132E+001, 0.0000000000000000E+000
1.2941958414500510E+004, 1.2941958414500510E+004, 0.0000000000000000E+000,-1.3666678720504901E+001, 0.0000000000000000E+000
1.3061708881319071E+004, 1.3061708881319071E+004, 0.0000000000000000E+000,-1.3666702948805254E+001, 0.0000000000000000E+000
1.3182567385564735E+004, 1.3182567385564735E+004, 0.0000000000000000E+000,-1.3666727627636794E+001, 0.0000000000000000E+000
1.3304544179781582E+004, 1.3304544179781582E+004, 0.0000000000000000E+000,-1.3666752765367596E+001, 0.0000000000000000E+000
1.3427649611379316E+004, 1.3427649611379316E+004, 0.0000000000000000E+000,-1.3666778370538392E+001, 0.0000000000000000E+000
1.3551894123511047E+004, 1.3551894123511047E+004, 0.0000000000000000E+000,-1.3666804451844495E+001, 0.0000000000000000E+000
1.3677288255959185E+004, 1.3677288255959185E+004, 0.0000000000000000E+000,-1.3666831018139526E+001, 0.0000000000000000E+000
1.3803842646029550E+004, 1.3803842646029550E+004, 0.0000000000000000E+000,-1.3666858078447477E+001, 0.0000000000000000E+000
1.3931568029453741E+004, 1.3931568029453741E+004, 0.0000000000000000E+000,-1.3666885641950699E+001, 0.0000000000000000E+000
1.4060475241299857E+004, 1.4060475241299857E+004, 0.0000000000000000E+000,-1.3666913718009484E+001, 0.0000000000000000E+000
1.4190575216891648E+004, 1.4190575216891648E+004, 0.0000000000000000E+000,-1.3666942316157758E+001, 0.0000000000000000E+000
1.4321878992736169E+004, 1.4321878992736169E+004, 0.0000000000000000E+000,-1.3666971446105414E+001, 0.0000000000000000E+000
1.4454397707460017E+004, 1.4454397707460017E+004, 0.0000000000000000E+000,-1.3667001117749511E+001, 0.0000000000000000E+000
1.4588142602754235E+004, 1.4588142602754235E+004, 0.0000000000000000E+000,-1.3667031341154273E+001, 0.0000000000000000E+000
1.4723125024327948E+004, 1.4723125024327948E+004, 0.0000000000000000E+000,-1.3667062126591942E+001, 0.0000000000000000E+000
1.4859356422870838E+004, 1.4859356422870838E+004, 0.0000000000000000E+000,-1.3667093484512616E+001, 0.0000000000000000E+000
1.4996848355024513E+004, 1.4996848355024513E+004, 0.0000000000000000E+000,-1.3667125425563638E+001, 0.0000000000000000E+000
1.5135612484362868E+004, 1.5135612484362868E+004, 0.0000000000000000E+000,-1.3667157960593610E+001, 0.0000000000000000E+000
1.5275660582381521E+004, 1.5275660582381521E+004, 0.0000000000000000E+000,-1.3667191100649331E+001, 0.0000000000000000E+000
1.5417004529496397E+004, 1.5417004529496397E+004, 0.0000000000000000E+000,-1.3667224856985658E+001, 0.0000000000000000E+000
1.5559656316051556E+004, 1.5559656316051556E+004, 0.0000000000000000E+000,-1.3667259241066677E+001, 0.0000000000000000E+000
1.5703628043336346E+004, 1.5703628043336346E+004, 0.0000000000000000E+000,-1.3667294264564578E+001, 0.0000000000000000E+000
1.5848931924611965E+004, 1.5848931924611965E+004, 0.0000000000000000E+000,-1.3667329939379071E+001, 0.0000000000000000E+000
1.5995580286147528E+004, 1.5995580286147528E+004, 0.0000000000000000E+000,-1.3667366277624104E+001, 0.0000000000000000E+000
1.6143585568265711E+004, 1.6143585568265711E+004, 0.0000000000000000E+000,-1.3667403291633399E+001, 0.0000000000000000E+000
1.6292960326398083E+004, 1.6292960326398083E+004, 0.0000000000000000E+000,-1.3667440993993857E+001, 0.0000000000000000E+000
1.6443717232150186E+004, 1.6443717232150186E+004, 0.0000000000000000E+000,-1.3667479397493615E+001, 0.0000000000000000E+000
1.6595869074376486E+004, 1.6595869074376486E+004, 0.0000000000000000E+000,-1.3667518515183421E+001, 0.0000000000000000E+000
1.6749428760265262E+004, 1.6749428760265262E+004, 0.0000000000000000E+000,-1.3667558360346913E+001, 0.0000000000000000E+000
1.6904409316433539E+004, 1.6904409316433539E+004, 0.0000000000000000E+000,-1.3667598946514035E+001, 0.0000000000000000E+000
1.7060823890032141E+004, 1.7060823890032141E+004, 0.0000000000000000E+000,-1.3667640287476825E+001, 0.0000000000000000E+000
1.7218685749860986E+004, 1.7218685749860986E+004, 0.0000000000000000E+000,-1.3667682397270319E+001, 0.0000000000000000E+000
1.7378008287494682E+004, 1.7378008287494682E+004, 0.0000000000000000E+000,-1.3667725290199055E+001, 0.0000000000000000E+000
1.7538805018418549E+004, 1.7538805018418549E+004, 0.0000000000000000E+000,-1.3667768980835309E+001, 0.0000000000000000E+000
1.7701089583175159E+004, 1.7701089583175159E+004, 0.0000000000000000E+000,-1.3667813484016884E+001, 0.0000000000000000E+000
1.7864875748521466E+004, 1.7864875748521466E+004, 0.0000000000000000E+000,-1.3667858814858342E+001, 0.0000000000000000E+000
1.8030177408596661E+004, 1.8030177408596661E+004, 0.0000000000000000E+000,-1.3667904988760597E+001, 0.0000000000000000E+000
1.8197008586100816E+004, 1.8197008586100816E+004, 0.0000000000000000E+000,-1.3667952021403764E+001, 0.0000000000000000E+000
1.8365383433484458E+004, 1.8365383433484458E+004, 0.0000000000000000E+000,-1.3667999928774673E+001, 0.0000000000000000E+000
1.8535316234149119E+004, 1.8535316234149119E+004, 0.0000000000000000E+000,-1.3668048727134583E+001, 0.0000000000000000E+000
1.8706821403659022E+004, 1.8706821403659022E+004, 0.0000000000000000E+000,-1.3668098433068005E+001, 0.0000000000000000E+000
1.8879913490963962E+004, 1.8879913490963962E+004, 0.0000000000000000E+000,-1.3668149063459875E+001, 0.0000000000000000E+000
1.9054607179633509E+004, 1.9054607179633509E+004, 0.0000000000000000E+000,-1.3668200635511351E+001, 0.0000000000000000E+000
1.9230917289102632E+004, 1.9230917289102632E+004, 0.0000000000000000E+000,-1.3668253166740378E+001, 0.0000000000000000E+000
1.9408858775928842E+004, 1.9408858775928842E+004, 0.0000000000000000E+000,-1.3668306674996270E+001, 0.0000000000000000E+000
1.9588446735060970E+004, 1.9588446735060970E+004, 0.0000000000000000E+000,-1.3668361178450484E+001, 0.0000000000000000E+000
1.9769696401119691E+004, 1.9769696401119691E+004, 0.0000000000000000E+000,-1.3668416695628991E+001, 0.0000000000000000E+000
1.9952623149689891E+004, 1.9952623149689891E+004, 0.0000000000000000E+000,-1.3668473245394637E+001, 0.0000000000000000E+000
2.0137242498624990E+004, 2.0137242498624990E+004, 0.0000000000000000E+000,-1.3668530846955964E+001, 0.0000000000000000E+000
2.0323570109363336E+004, 2.0323570109363336E+004, 0.0000000000000000E+000,-1.3668589519883717E+001, 0.0000000000000000E+000
2.0511621788256787E+004, 2.0511621788256787E+004, 0.0000000000000000E+000,-1.3668649284118143E+001, 0.0000000000000000E+000
2.0701413487911566E+004, 2.0701413487911566E+004, 0.0000000000000000E+000,-1.3668710159966542E+001, 0.0000000000000000E+000
2.0892961308541551E+004, 2.0892961308541551E+004, 0.0000000000000000E+000,-1.3668772168108504E+001, 0.0000000000000000E+000
2.1086281499334065E+004, 2.1086281499334065E+004, 0.0000000000000000E+000,-1.3668835329621336E+001, 0.0000000000000000E+000
2.1281390459828304E+004, 2.1281390459828304E+004, 0.0000000000000000E+000,-1.3668899665969462E+001, 0.0000000000000000E+000
2.1478304741306536E+004, 2.1478304741306536E+004, 0.0000000000000000E+000,-1.3668965199006058E+001, 0.0000000000000000E+000
2.1677041048198160E+004, 2.1677041048198160E+004, 0.0000000000000000E+000,-1.3669031951013322E+001, 0.0000000000000000E+000
2.1877616239496750E+004, 2.1877616239496750E+004, 0.0000000000000000E+000,-1.3669099944667497E+001, 0.0000000000000000E+000
2.2080047330190238E+004, 2.2080047330190238E+004, 0.0000000000000000E+000,-1.3669169203081994E+001, 0.0000000000000000E+000
2.2284351492704289E+004, 2.2284351492704289E+004, 0.0000000000000000E+000,-1.3669239749790743E+001, 0.0000000000000000E+000
2.2490546058359076E+004, 2.2490546058359076E+004, 0.0000000000000000E+000,-1.3669311608775420E+001, 0.0000000000000000E+000
2.2698648518839498E+004, 2.2698648518839498E+004, 0.0000000000000000E+000,-1.3669384804452529E+001, 0.0000000000000000E+000
2.2908676527679025E+004, 2.2908676527679025E+004, 0.0000000000000000E+000,-1.3669459361706613E+001, 0.0000000000000000E+000
2.3120647901757256E+004, 2.3120647901757256E+004, 0.0000000000000000E+000,-1.3669535305877812E+001, 0.0000000000000000E+000
2.3334580622811351E+004, 2.3334580622811351E+004, 0.0000000000000000E+000,-1.3669612662781567E+001, 0.0000000000000000E+000
2.3550492838961432E+004, 2.3550492838961432E+004, 0.0000000000000000E+000,-1.3669691458713196E+001, 0.0000000000000000E+000
2.3768402866250119E+004, 2.3768402866250119E+004, 0.0000000000000000E+000,-1.3669771720453470E+001, 0.0000000000000000E+000
2.3988329190196273E+004, 2.3988329190196273E+004, 0.0000000000000000E+000,-1.3669853475296637E+001, 0.0000000000000000E+000
2.4210290467363164E+004, 2.4210290467363164E+004, 0.0000000000000000E+000,-1.3669936751025759E+001, 0.0000000000000000E+000
2.4434305526941116E+004, 2.4434305526941116E+004, 0.0000000000000000E+000,-1.3670021575956653E+001, 0.0000000000000000E+000
2.4660393372344806E+004, 2.4660393372344806E+004, 0.0000000000000000E+000,-1.3670107978928762E+001, 0.0000000000000000E+000
2.4888573182825337E+004, 2.4888573182825337E+004, 0.0000000000000000E+000,-1.3670195989317405E+001, 0.0000000000000000E+000
2.5118864315097246E+004, 2.5118864315097246E+004, 0.0000000000000000E+000,-1.3670285637045813E+001, 0.0000000000000000E+000
2.5351286304980535E+004, 2.5351286304980535E+004, 0.0000000000000000E+000,-1.3670376952596026E+001, 0.0000000000000000E+000
2.5585858869057931E+004, 2.5585858869057931E+004, 0.0000000000000000E+000,-1.3670469967014235E+001, 0.0000000000000000E+000
2.5822601906347452E+004, 2.5822601906347452E+004, 0.0000000000000000E+000,-1.3670564711936652E+001, 0.0000000000000000E+000
2.6061535499990463E+004, 2.6061535499990463E+004, 0.0000000000000000E+000,-1.3670661219579411E+001, 0.0000000000000000E+000
2.6302679918955342E+004, 2.6302679918955342E+004, 0.0000000000000000E+000,-1.3670759522758086E+001, 0.0000000000000000E+000
2.6546055619756935E+004, 2.6546055619756935E+004, 0.0000000000000000E+000,-1.3670859654904607E+001, 0.0000000000000000E+000
2.6791683248191875E+004, 2.6791683248191875E+004, 0.0000000000000000E+000,-1.3670961650076084E+001, 0.0000000000000000E+000
2.7039583641090012E+004, 2.7039583641090012E+004, 0.0000000000000000E+000,-1.3671065542960807E+001, 0.0000000000000000E+000
2.7289777828081998E+004, 2.7289777828081998E+004, 0.0000000000000000E+000,-1.3671171368893283E+001, 0.0000000000000000E+000
2.7542287033383273E+004, 2.7542287033383273E+004, 0.0000000000000000E+000,-1.3671279163873942E+001, 0.0000000000000000E+000
