#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A96094
#Date Time: 2019-09-18 19:33:57.381
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V
#Channel 2: Range: 5 V/div Offset: 0 V
#Math 1: Function: C1/10

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
0.0023812500000000001,2.5612317045128727,-0.79611834511754953,0.2561231704512873
0.00239375,2.5723043960716381,-0.79611834511754953,0.2572304396071638
0.00240625,2.5796861904441486,-0.79611834511754953,0.25796861904441487
0.0024187500000000003,2.5870679848166591,-0.79611834511754953,0.25870679848166589
0.0024312500000000003,2.5944497791891692,-0.79611834511754953,0.25944497791891691
0.0024437500000000002,2.6018315735616797,-0.79985064771929493,0.26018315735616798
0.0024562500000000001,2.612904265120445,-0.79611834511754953,0.26129042651204448
0.00246875,2.6202860594929556,-0.79985064771929493,0.26202860594929556
0.0024812500000000004,2.6276678538654656,-0.79238604251580425,0.26276678538654658
0.0024937500000000003,2.6313587510517209,-0.79611834511754953,0.26313587510517211
0.0025062500000000002,2.6387405454242314,-0.79611834511754953,0.26387405454242313
0.0025187500000000002,2.6461223397967419,-0.79611834511754953,0.26461223397967421
0.0025312500000000001,2.6498132369829968,-0.79611834511754953,0.26498132369829969
0.00254375,2.6571950313555073,-0.79611834511754953,0.26571950313555071
0.0025562500000000004,2.6645768257280178,-0.79611834511754953,0.26645768257280178
0.0025687500000000003,2.6719586201005279,-0.79611834511754953,0.2671958620100528
0.0025812500000000002,2.6830313116592936,-0.79611834511754953,0.26830313116592935
0.0025937500000000001,2.6904131060318037,-0.79985064771929493,0.26904131060318037
0.0026062500000000001,2.7014857975905695,-0.79611834511754953,0.27014857975905693
0.00261875,2.7088675919630796,-0.79985064771929493,0.27088675919630795
0.0026312500000000003,2.7162493863355901,-0.79985064771929493,0.27162493863355902
0.0026437500000000003,2.7273220778943554,-0.79611834511754953,0.27273220778943552
0.0026562500000000002,2.7310129750806107,-0.79985064771929493,0.27310129750806106
0.0026687500000000001,2.7420856666393765,-0.79611834511754953,0.27420856666393767
0.00268125,2.7531583581981418,-0.79611834511754953,0.27531583581981417
0.00269375,2.7605401525706523,-0.79985064771929493,0.27605401525706524
0.0027062500000000003,2.7679219469431624,-0.79985064771929493,0.27679219469431626
0.0027187500000000002,2.7789946385019282,-0.79611834511754953,0.27789946385019282
0.0027312500000000002,2.7826855356881834,-0.79611834511754953,0.27826855356881836
0.0027437500000000001,2.797449124433204,-0.79985064771929493,0.27974491244332039
0.00275625,2.8085218159919694,-0.79985064771929493,0.28085218159919695
0.0027687500000000004,2.8159036103644799,-0.79985064771929493,0.28159036103644797
0.0027812500000000003,2.8269763019232452,-0.79985064771929493,0.28269763019232452
0.0027937500000000002,2.838048993482011,-0.80358295032104021,0.28380489934820108
0.0028062500000000002,2.8454307878545211,-0.80358295032104021,0.2845430787854521
0.0028187500000000001,2.8565034794132869,-0.80358295032104021,0.28565034794132871
0.00283125,2.8638852737857969,-0.80358295032104021,0.28638852737857967
0.0028437500000000004,2.8712670681583075,-0.80358295032104021,0.28712670681583075
0.0028562500000000003,2.8860306569033281,-0.80358295032104021,0.28860306569033278
0.0028687500000000002,2.8934124512758386,-0.79985064771929493,0.28934124512758386
0.0028812500000000001,2.9044851428346039,-0.80358295032104021,0.29044851428346041
0.0028937500000000001,2.9118669372071144,-0.79985064771929493,0.29118669372071143
0.00290625,2.9229396287658802,-0.80358295032104021,0.29229396287658804
0.0029187500000000003,2.9303214231383903,-0.80358295032104021,0.29303214231383901
0.0029312500000000003,2.9377032175109008,-0.80358295032104021,0.29377032175109008
0.0029437500000000002,2.9450850118834109,-0.80358295032104021,0.2945085011883411
0.0029562500000000001,2.9524668062559214,-0.79985064771929493,0.29524668062559212
0.00296875,2.9598486006284319,-0.80358295032104021,0.29598486006284319
0.0029812500000000004,2.967230395000942,-0.80358295032104021,0.29672303950009421
0.0029937500000000003,2.9746121893734525,-0.80358295032104021,0.29746121893734523
0.0030062500000000002,2.9819939837459626,-0.80358295032104021,0.29819939837459625
0.0030187500000000002,2.9893757781184731,-0.80358295032104021,0.29893757781184732
0.0030312500000000001,2.9930666753047284,-0.80358295032104021,0.29930666753047286
0.00304375,3.0004484696772389,-0.80358295032104021,0.30004484696772388
0.0030562500000000004,3.007830264049749,-0.80358295032104021,0.3007830264049749
0.0030687500000000003,3.0115211612360042,-0.8073152529227855,0.30115211612360043
0.0030812500000000002,3.0225938527947696,-0.80358295032104021,0.30225938527947693
0.0030937500000000001,3.0299756471672801,-0.80358295032104021,0.30299756471672801
0.0031062500000000001,3.0336665443535353,-0.8073152529227855,0.30336665443535354
0.00311875,3.0410483387260459,-0.80358295032104021,0.30410483387260456
0.0031312500000000004,3.0447392359123007,-0.8073152529227855,0.30447392359123004
0.0031437500000000003,3.0558119274710664,-0.8073152529227855,0.30558119274710666
0.0031562500000000002,3.0595028246573217,-0.80358295032104021,0.30595028246573219
0.0031687500000000001,3.0631937218435765,-0.8073152529227855,0.30631937218435767
0.00318125,3.070575516216087,-0.8073152529227855,0.30705755162160869
0.00319375,3.0779573105885976,-0.80358295032104021,0.30779573105885977
0.0032062500000000003,3.0816482077748524,-0.80358295032104021,0.30816482077748525
0.0032187500000000003,3.0853391049611076,-0.8073152529227855,0.30853391049611079
0.0032312500000000002,3.0927208993336182,-0.8073152529227855,0.3092720899333618
0.0032437500000000001,3.0964117965198734,-0.8073152529227855,0.30964117965198734
0.00325625,3.1037935908923835,-0.8073152529227855,0.31037935908923836
0.0032687500000000004,3.1074844880786388,-0.8073152529227855,0.3107484488078639
0.0032812500000000003,3.1148662824511493,-0.8073152529227855,0.31148662824511492
0.0032937500000000002,3.1222480768236593,-0.80358295032104021,0.31222480768236593
0.0033062500000000002,3.1259389740099146,-0.8073152529227855,0.31259389740099147
0.0033187500000000001,3.1296298711961699,-0.8073152529227855,0.31296298711961701
0.00333125,3.1333207683824251,-0.8073152529227855,0.31333207683824249
0.0033437500000000004,3.1407025627549352,-0.8073152529227855,0.31407025627549351
0.0033562500000000003,3.1443934599411905,-0.8073152529227855,0.31443934599411905
0.0033687500000000002,3.151775254313701,-0.8073152529227855,0.31517752543137012
0.0033812500000000001,3.1554661514999562,-0.8073152529227855,0.3155466151499956
0.0033937500000000001,3.1591570486862115,-0.8073152529227855,0.31591570486862114
0.00340625,3.1628479458724663,-0.8073152529227855,0.31628479458724662
0.0034187500000000003,3.1702297402449768,-0.81104755552453078,0.31702297402449769
0.0034312500000000003,3.1739206374312321,-0.8073152529227855,0.31739206374312323
0.0034437500000000002,3.1776115346174874,-0.8073152529227855,0.31776115346174871
0.0034562500000000001,3.1813024318037422,-0.8073152529227855,0.31813024318037419
0.00346875,3.1849933289899974,-0.8073152529227855,0.31849933289899973
0.00348125,3.1886842261762527,-0.8073152529227855,0.31886842261762527
0.0034937500000000003,3.1923751233625079,-0.8073152529227855,0.31923751233625081
0.0035062500000000003,3.1960660205487632,-0.8073152529227855,0.31960660205487634
0.0035187500000000002,3.1960660205487632,-0.8073152529227855,0.31960660205487634
0.0035312500000000001,3.1960660205487632,-0.8073152529227855,0.31960660205487634
0.00354375,3.2034478149212733,-0.8073152529227855,0.32034478149212731
0.0035562500000000004,3.2071387121075285,-0.8073152529227855,0.32071387121075284
0.0035687500000000003,3.2108296092937838,-0.8073152529227855,0.32108296092937838
0.0035812500000000002,3.2071387121075285,-0.8073152529227855,0.32071387121075284
0.0035937500000000002,3.2145205064800391,-0.8073152529227855,0.32145205064800392
0.0036062500000000001,3.2145205064800391,-0.81104755552453078,0.32145205064800392
0.00361875,3.2182114036662939,-0.8073152529227855,0.3218211403666294
0.0036312500000000004,3.2182114036662939,-0.81104755552453078,0.3218211403666294
0.0036437500000000003,3.2219023008525491,-0.81104755552453078,0.32219023008525494
0.0036562500000000002,3.2219023008525491,-0.8073152529227855,0.32219023008525494
0.0036687500000000001,3.2219023008525491,-0.81104755552453078,0.32219023008525494
0.0036812500000000001,3.2255931980388044,-0.81104755552453078,0.32255931980388042
