
Label=dB(v(Out3)/(V(Vid1)-V(Vid2))) vs F
LabelX=F
LabelY=dB(v(Out3)/(V(Vid1)-V(Vid2)))
Data Point Count=1001
F,F,F,dB(v(Out3)/(V(Vid1)-V(Vid2))),dB(v(Out3)/(V(Vid1)-V(Vid2)))
2.6302679918954072E+002, 2.6302679918954072E+002, 0.0000000000000000E+000, 5.8487402776122494E+001, 0.0000000000000000E+000
2.6546055619755651E+002, 2.6546055619755651E+002, 0.0000000000000000E+000, 5.8487403049762008E+001, 0.0000000000000000E+000
2.6791683248190583E+002, 2.6791683248190583E+002, 0.0000000000000000E+000, 5.8487403317899663E+001, 0.0000000000000000E+000
2.7039583641088706E+002, 2.7039583641088706E+002, 0.0000000000000000E+000, 5.8487403580637050E+001, 0.0000000000000000E+000
2.7289777828080679E+002, 2.7289777828080679E+002, 0.0000000000000000E+000, 5.8487403838371357E+001, 0.0000000000000000E+000
2.7542287033381939E+002, 2.7542287033381939E+002, 0.0000000000000000E+000, 5.8487404090896320E+001, 0.0000000000000000E+000
2.7797132677593169E+002, 2.7797132677593169E+002, 0.0000000000000000E+000, 5.8487404337455764E+001, 0.0000000000000000E+000
2.8054336379517423E+002, 2.8054336379517423E+002, 0.0000000000000000E+000, 5.8487404579863018E+001, 0.0000000000000000E+000
2.8313919957994085E+002, 2.8313919957994085E+002, 0.0000000000000000E+000, 5.8487404817070129E+001, 0.0000000000000000E+000
2.8575905433749767E+002, 2.8575905433749767E+002, 0.0000000000000000E+000, 5.8487405049718888E+001, 0.0000000000000000E+000
2.8840315031266363E+002, 2.8840315031266363E+002, 0.0000000000000000E+000, 5.8487405277617441E+001, 0.0000000000000000E+000
2.9107171180666364E+002, 2.9107171180666364E+002, 0.0000000000000000E+000, 5.8487405500333367E+001, 0.0000000000000000E+000
2.9376496519615625E+002, 2.9376496519615625E+002, 0.0000000000000000E+000, 5.8487405718743560E+001, 0.0000000000000000E+000
2.9648313895243746E+002, 2.9648313895243746E+002, 0.0000000000000000E+000, 5.8487405932163902E+001, 0.0000000000000000E+000
2.9922646366082216E+002, 2.9922646366082216E+002, 0.0000000000000000E+000, 5.8487406141925931E+001, 0.0000000000000000E+000
3.0199517204020492E+002, 3.0199517204020492E+002, 0.0000000000000000E+000, 5.8487406346625015E+001, 0.0000000000000000E+000
3.0478949896280170E+002, 3.0478949896280170E+002, 0.0000000000000000E+000, 5.8487406546845563E+001, 0.0000000000000000E+000
3.0760968147407425E+002, 3.0760968147407425E+002, 0.0000000000000000E+000, 5.8487406742906870E+001, 0.0000000000000000E+000
3.1045595881283907E+002, 3.1045595881283907E+002, 0.0000000000000000E+000, 5.8487406935335855E+001, 0.0000000000000000E+000
3.1332857243156212E+002, 3.1332857243156212E+002, 0.0000000000000000E+000, 5.8487407123058759E+001, 0.0000000000000000E+000
3.1622776601684154E+002, 3.1622776601684154E+002, 0.0000000000000000E+000, 5.8487407307057531E+001, 0.0000000000000000E+000
3.1915378551007984E+002, 3.1915378551007984E+002, 0.0000000000000000E+000, 5.8487407486522407E+001, 0.0000000000000000E+000
3.2210687912834720E+002, 3.2210687912834720E+002, 0.0000000000000000E+000, 5.8487407662614302E+001, 0.0000000000000000E+000
3.2508729738543821E+002, 3.2508729738543821E+002, 0.0000000000000000E+000, 5.8487407834329758E+001, 0.0000000000000000E+000
3.2809529311312292E+002, 3.2809529311312292E+002, 0.0000000000000000E+000, 5.8487408002579777E+001, 0.0000000000000000E+000
3.3113112148259506E+002, 3.3113112148259506E+002, 0.0000000000000000E+000, 5.8487408167212564E+001, 0.0000000000000000E+000
3.3419504002611831E+002, 3.3419504002611831E+002, 0.0000000000000000E+000, 5.8487408327695185E+001, 0.0000000000000000E+000
3.3728730865887297E+002, 3.3728730865887297E+002, 0.0000000000000000E+000, 5.8487408484309213E+001, 0.0000000000000000E+000
3.4040818970100503E+002, 3.4040818970100503E+002, 0.0000000000000000E+000, 5.8487408638074676E+001, 0.0000000000000000E+000
3.4355794789987885E+002, 3.4355794789987885E+002, 0.0000000000000000E+000, 5.8487408787524728E+001, 0.0000000000000000E+000
3.4673685045253592E+002, 3.4673685045253592E+002, 0.0000000000000000E+000, 5.8487408933491089E+001, 0.0000000000000000E+000
3.4994516702836165E+002, 3.4994516702836165E+002, 0.0000000000000000E+000, 5.8487409076392105E+001, 0.0000000000000000E+000
3.5318316979196140E+002, 3.5318316979196140E+002, 0.0000000000000000E+000, 5.8487409215560852E+001, 0.0000000000000000E+000
3.5645113342624876E+002, 3.5645113342624876E+002, 0.0000000000000000E+000, 5.8487409351762025E+001, 0.0000000000000000E+000
3.5974933515574691E+002, 3.5974933515574691E+002, 0.0000000000000000E+000, 5.8487409484523276E+001, 0.0000000000000000E+000
3.6307805477010601E+002, 3.6307805477010601E+002, 0.0000000000000000E+000, 5.8487409613571025E+001, 0.0000000000000000E+000
3.6643757464783801E+002, 3.6643757464783801E+002, 0.0000000000000000E+000, 5.8487409739476782E+001, 0.0000000000000000E+000
3.6982817978027100E+002, 3.6982817978027100E+002, 0.0000000000000000E+000, 5.8487409862766889E+001, 0.0000000000000000E+000
3.7325015779572544E+002, 3.7325015779572544E+002, 0.0000000000000000E+000, 5.8487409982518699E+001, 0.0000000000000000E+000
3.7670379898391383E+002, 3.7670379898391383E+002, 0.0000000000000000E+000, 5.8487410099577566E+001, 0.0000000000000000E+000
3.8018939632056623E+002, 3.8018939632056623E+002, 0.0000000000000000E+000, 5.8487410213060535E+001, 0.0000000000000000E+000
3.8370724549228390E+002, 3.8370724549228390E+002, 0.0000000000000000E+000, 5.8487410323785426E+001, 0.0000000000000000E+000
3.8725764492162244E+002, 3.8725764492162244E+002, 0.0000000000000000E+000, 5.8487410431204260E+001, 0.0000000000000000E+000
3.9084089579240737E+002, 3.9084089579240737E+002, 0.0000000000000000E+000, 5.8487410535810149E+001, 0.0000000000000000E+000
3.9445730207528385E+002, 3.9445730207528385E+002, 0.0000000000000000E+000, 5.8487410637500872E+001, 0.0000000000000000E+000
3.9810717055350278E+002, 3.9810717055350278E+002, 0.0000000000000000E+000, 5.8487410736318715E+001, 0.0000000000000000E+000
4.0179081084894557E+002, 4.0179081084894557E+002, 0.0000000000000000E+000, 5.8487410832310303E+001, 0.0000000000000000E+000
4.0550853544838958E+002, 4.0550853544838958E+002, 0.0000000000000000E+000, 5.8487410925781091E+001, 0.0000000000000000E+000
4.0926065973001670E+002, 4.0926065973001670E+002, 0.0000000000000000E+000, 5.8487411016104069E+001, 0.0000000000000000E+000
4.1304750199016729E+002, 4.1304750199016729E+002, 0.0000000000000000E+000, 5.8487411103594376E+001, 0.0000000000000000E+000
4.1686938347034140E+002, 4.1686938347034140E+002, 0.0000000000000000E+000, 5.8487411188551370E+001, 0.0000000000000000E+000
4.2072662838445018E+002, 4.2072662838445018E+002, 0.0000000000000000E+000, 5.8487411270752403E+001, 0.0000000000000000E+000
4.2461956394631909E+002, 4.2461956394631909E+002, 0.0000000000000000E+000, 5.8487411349876545E+001, 0.0000000000000000E+000
4.2854852039744583E+002, 4.2854852039744583E+002, 0.0000000000000000E+000, 5.8487411426937335E+001, 0.0000000000000000E+000
4.3251383103501507E+002, 4.3251383103501507E+002, 0.0000000000000000E+000, 5.8487411501473915E+001, 0.0000000000000000E+000
4.3651583224017241E+002, 4.3651583224017241E+002, 0.0000000000000000E+000, 5.8487411572820136E+001, 0.0000000000000000E+000
4.4055486350655985E+002, 4.4055486350655985E+002, 0.0000000000000000E+000, 5.8487411641837198E+001, 0.0000000000000000E+000
4.4463126746911536E+002, 4.4463126746911536E+002, 0.0000000000000000E+000, 5.8487411708546759E+001, 0.0000000000000000E+000
4.4874538993313894E+002, 4.4874538993313894E+002, 0.0000000000000000E+000, 5.8487411772423485E+001, 0.0000000000000000E+000
4.5289757990362762E+002, 4.5289757990362762E+002, 0.0000000000000000E+000, 5.8487411834051777E+001, 0.0000000000000000E+000
4.5708818961488203E+002, 4.5708818961488203E+002, 0.0000000000000000E+000, 5.8487411893237471E+001, 0.0000000000000000E+000
4.6131757456038650E+002, 4.6131757456038650E+002, 0.0000000000000000E+000, 5.8487411949699563E+001, 0.0000000000000000E+000
4.6558609352296617E+002, 4.6558609352296617E+002, 0.0000000000000000E+000, 5.8487412003786822E+001, 0.0000000000000000E+000
4.6989410860522275E+002, 4.6989410860522275E+002, 0.0000000000000000E+000, 5.8487412055322764E+001, 0.0000000000000000E+000
4.7424198526025208E+002, 4.7424198526025208E+002, 0.0000000000000000E+000, 5.8487412104933220E+001, 0.0000000000000000E+000
4.7863009232264591E+002, 4.7863009232264591E+002, 0.0000000000000000E+000, 5.8487412151655519E+001, 0.0000000000000000E+000
4.8305880203978035E+002, 4.8305880203978035E+002, 0.0000000000000000E+000, 5.8487412196205860E+001, 0.0000000000000000E+000
4.8752849010339412E+002, 4.8752849010339412E+002, 0.0000000000000000E+000, 5.8487412238410741E+001, 0.0000000000000000E+000
4.9203953568145886E+002, 4.9203953568145886E+002, 0.0000000000000000E+000, 5.8487412278386188E+001, 0.0000000000000000E+000
4.9659232145034412E+002, 4.9659232145034412E+002, 0.0000000000000000E+000, 5.8487412315704645E+001, 0.0000000000000000E+000
5.0118723362728042E+002, 5.0118723362728042E+002, 0.0000000000000000E+000, 5.8487412351019650E+001, 0.0000000000000000E+000
