#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A96094
#Date Time: 2019-04-07 17:21:41.110
#Start: 100 Hz
#Stop: 1e+06 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 60.4717 V
#Offset: 0.000250943 V
#Relative: no
#Channel: Channel 2
#Range: 61.15 V
#Offset: 0.00113789 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
73907.220335257749,0.037972834936293574,-36.113541426569938,41.286323559521591
81113.083078968717,0.14181200657222209,-35.248068139004772,139.07487293534226
89021.508544503828,0.14807140144967759,-47.338240282239219,133.58352164822369
97700.995729922564,0.083438741247851278,-41.614206814144303,37.540146605624741
107226.72220103232,0.088710223012046716,-35.481723151451028,89.968667618148231
117681.19524349979,-0.0014827118179131919,-47.187796472360418,-48.345057732708653
129154.96650148839,0.078724478504711426,-43.805972228240009,-41.844953147814252
141747.41629268049,0.033400406725859706,-37.349364029014311,49.981013972206824
155567.61439304723,0.07149405877645984,-51.229311327909393,136.35942226783644
170735.26474706904,0.036793368695550506,-29.624425272177703,72.582013458083694
187381.7422860385,0.076746990595159797,-30.096136583686196,46.380183616152046
