
Label=v(Vout3) vs T
LabelX=T
LabelY=v(Vout3)
Data Point Count=1035
T,v(Vout3)
 3.9403053190819823E-004, 2.3502466981380024E+000
 3.9403701292520054E-004, 2.3502466981425605E+000
 3.9404601387418224E-004, 2.3502466981488945E+000
 3.9405876386440318E-004, 2.3502466981578736E+000
 3.9408058151887200E-004, 2.3502466981732546E+000
 3.9412194710556004E-004, 2.3502466982024823E+000
 3.9420054863282113E-004, 2.3502466982582413E+000
 3.9435775168734330E-004, 2.3502466983705905E+000
 3.9467215779638766E-004, 2.3502466985982777E+000
 3.9530097001447631E-004, 2.3502466990626489E+000
 3.9655859445065361E-004, 2.3502466999992788E+000
 3.9907384332300822E-004, 2.3502467016147186E+000
 4.0410434106771749E-004, 2.3502467011052732E+000
 4.1219822870005798E-004, 2.3502466861444802E+000
 4.1289193093766357E-004, 2.3502466840523004E+000
 4.1427933541287476E-004, 2.3502466798681563E+000
 4.1705414436329718E-004, 2.3502466728216724E+000
 4.1769774509366517E-004, 2.3502466717985890E+000
 4.1898494655440112E-004, 2.3502466704815808E+000
 4.1922320773950039E-004, 2.3502466704340161E+000
 4.1928277303577519E-004, 2.3502466704260012E+000
 4.1940190362832485E-004, 2.3502466704178198E+000
 4.1943168627646226E-004, 2.3502466704187359E+000
 4.1949125157273706E-004, 2.3502466704225782E+000
 4.1950614289680576E-004, 2.3502466704242946E+000
 4.1953592554494316E-004, 2.3502466704282363E+000
 4.1954337120697751E-004, 2.3502466704294136E+000
 4.1955826253104622E-004, 2.3502466704318956E+000
 4.1956198536206342E-004, 2.3502466704325644E+000
 4.1956943102409777E-004, 2.3502466704339335E+000
 4.1957932620904627E-004, 2.3502466704358524E+000
 4.1958922238494818E-004, 2.3502466704378850E+000
 4.1959576396240726E-004, 2.3502466704392915E+000
 4.1960190170995266E-004, 2.3502466704406566E+000
 4.1960942356296480E-004, 2.3502466704423890E+000
 4.1961625007222328E-004, 2.3502466704440175E+000
 4.1962357022256588E-004, 2.3502466704458240E+000
 4.1963205741555709E-004, 2.3502466704479974E+000
 4.1964501607092547E-004, 2.3502466704514786E+000
 4.1966746305520896E-004, 2.3502466704579765E+000
 4.1969780787437554E-004, 2.3502466704677074E+000
 4.1974386107367578E-004, 2.3502466704845668E+000
 4.1981992646915193E-004, 2.3502466705179921E+000
 4.1997205726010422E-004, 2.3502466706060776E+000
 4.2027631884200881E-004, 2.3502466708701473E+000
 4.2088484200581805E-004, 2.3502466717731321E+000
 4.2210188833343646E-004, 2.3502466752518307E+000
 4.2453598098867330E-004, 2.3502466899047958E+000
 4.2940416629914702E-004, 2.3502467465022496E+000
 4.3914053692009440E-004, 2.3502467860992207E+000
 4.4157462957533124E-004, 2.3502467335104420E+000
 4.4218315273914047E-004, 2.3502467180932811E+000
 4.4340019906675889E-004, 2.3502466827311821E+000
 4.4367545902901509E-004, 2.3502466732531668E+000
 4.4374427401957915E-004, 2.3502466708552556E+000
 4.4388190400070722E-004, 2.3502466660028314E+000
 4.4391631149598925E-004, 2.3502466647685409E+000
 4.4398512648655331E-004, 2.3502466622859233E+000
 4.4412275646768138E-004, 2.3502466572368497E+000
 4.4414372575701019E-004, 2.3502466564565041E+000
 4.4418566433566785E-004, 2.3502466548906762E+000
 4.4419614898033225E-004, 2.3502466544972944E+000
 4.4421711826966105E-004, 2.3502466537092501E+000
 4.4422236059199325E-004, 2.3502466535117592E+000
 4.4423284523665765E-004, 2.3502466531164581E+000
 4.4424678110082858E-004, 2.3502466525900481E+000
 4.4426183368181542E-004, 2.3502466520201897E+000
 4.4427170950233459E-004, 2.3502466516455982E+000
 4.4427925340854448E-004, 2.3502466513590763E+000
 4.4428516999775805E-004, 2.3502466511341304E+000
 4.4428775820266929E-004, 2.3502466510356643E+000
 4.4429090025894467E-004, 2.3502466509160755E+000
 4.4429431276177495E-004, 2.3502466507861284E+000
 4.4429839700586078E-004, 2.3502466506305124E+000
 4.4430222532517853E-004, 2.3502466504845594E+000
 4.4430602903228200E-004, 2.3502466503394612E+000
 4.4431126074555549E-004, 2.3502466501397543E+000
 4.4431828022913132E-004, 2.3502466498715568E+000
 4.4432988238638806E-004, 2.3502466494276435E+000
 4.4434844479459689E-004, 2.3502466487158076E+000
 4.4437227670164798E-004, 2.3502466477989881E+000
 4.4441367572122599E-004, 2.3502466461986118E+000
 4.4449647376038195E-004, 2.3502466429685112E+000
 4.4466206983869388E-004, 2.3502466363921277E+000
 4.4499326199531777E-004, 2.3502466227855328E+000
 4.4565564630856557E-004, 2.3502465938639241E+000
 4.4698041493506117E-004, 2.3502465303795610E+000
 4.4962995218805236E-004, 2.3502463961047586E+000
 4.5492902669403475E-004, 2.3502462853067523E+000
 4.6552717570599953E-004, 2.3502472468401998E+000
 4.6692588681846326E-004, 2.3502474890801626E+000
 4.6727556459657919E-004, 2.3502475493649562E+000
 4.6797492015281106E-004, 2.3502476686540481E+000
 4.6937363126527479E-004, 2.3502478897684478E+000
 4.6940555122501317E-004, 2.3502478944513716E+000
 4.6946939114448987E-004, 2.3502479037704451E+000
 4.6959707098344334E-004, 2.3502479221192423E+000
 4.6962899094318172E-004, 2.3502479266319214E+000
 4.6969283086265842E-004, 2.3502479356054002E+000
 4.6970879084252758E-004, 2.3502479378291761E+000
 4.6974071080226596E-004, 2.3502479422633877E+000
 4.6974869079220054E-004, 2.3502479433669214E+000
 4.6976465077206971E-004, 2.3502479455706071E+000
 4.6979657073180809E-004, 2.3502479499575499E+000
 4.6980455072174267E-004, 2.3502479510491434E+000
 4.6982051070161183E-004, 2.3502479532288678E+000
 4.6982450069657912E-004, 2.3502479537724978E+000
 4.6983248068651370E-004, 2.3502479548588866E+000
 4.6984308556323370E-004, 2.3502479562999214E+000
 4.6985301293088792E-004, 2.3502479576460864E+000
 4.6985936578434995E-004, 2.3502479585061127E+000
 4.6986602094656424E-004, 2.3502479594058636E+000
 4.6987237395680923E-004, 2.3502479602636166E+000
 4.6988009819742561E-004, 2.3502479613049903E+000
 4.6988838091673680E-004, 2.3502479624198021E+000
 4.6989692757341497E-004, 2.3502479635681199E+000
 4.6991013996005042E-004, 2.3502479653392658E+000
 4.6993436418760708E-004, 2.3502479685736994E+000
 4.6996614845740288E-004, 2.3502479727920544E+000
 4.7001721147132058E-004, 2.3502479795075235E+000
 4.7009864254144741E-004, 2.3502479900562872E+000
 4.7026150468170108E-004, 2.3502480105366881E+000
 4.7058722896220847E-004, 2.3502480488338025E+000
 4.7123867752322325E-004, 2.3502481131694237E+000
 4.7254157464525281E-004, 2.3502481795244492E+000
 4.7514736888931193E-004, 2.3502479593195624E+000
 4.8035895737743011E-004, 2.3502457188694938E+000
 4.9078213435366648E-004, 2.3502415465927862E+000
 4.9235391975215265E-004, 2.3502420022158321E+000
 4.9274686610177414E-004, 2.3502421593864806E+000
 4.9353275880101722E-004, 2.3502425648078722E+000
 4.9372923197582802E-004, 2.3502427011454077E+000
 4.9412217832544951E-004, 2.3502429987391866E+000
 4.9422041491285491E-004, 2.3502430825726677E+000
 4.9424497405970629E-004, 2.3502431037318186E+000
 4.9429409235340893E-004, 2.3502431464525668E+000
 4.9430637192683462E-004, 2.3502431572838365E+000
 4.9433093107368600E-004, 2.3502431790474274E+000
 4.9438004936738864E-004, 2.3502432231822183E+000
 4.9439056499612632E-004, 2.3502432327550373E+000
 4.9441159625360155E-004, 2.3502432519753111E+000
 4.9443373429843202E-004, 2.3502432723684805E+000
 4.9445505009755965E-004, 2.3502432921609326E+000
 4.9446982040522453E-004, 2.3502433059659937E+000
 4.9447377131038388E-004, 2.3502433096712529E+000
 4.9447592897928138E-004, 2.3502433116970072E+000
 4.9447849049956752E-004, 2.3502433141039747E+000
 4.9448299582691960E-004, 2.3502433183428746E+000
 4.9448862724557087E-004, 2.3502433236509725E+000
 4.9449519150906454E-004, 2.3502433298519665E+000
 4.9450451894077294E-004, 2.3502433386884252E+000
 4.9451842221414038E-004, 2.3502433519148465E+000
 4.9453278368647130E-004, 2.3502433656463286E+000
 4.9455514418442594E-004, 2.3502433871660662E+000
 4.9459016389395022E-004, 2.3502434212126042E+000
 4.9466020331299877E-004, 2.3502434905683987E+000
 4.9480028215109599E-004, 2.3502436343645416E+000
 4.9508043982729043E-004, 2.3502439425477974E+000
 4.9564075517967931E-004, 2.3502446430095336E+000
 4.9676138588445695E-004, 2.3502463887028853E+000
 4.9900264729401235E-004, 2.3502512137008926E+000
 5.0348517011312305E-004, 2.3502635306568367E+000
 5.1245021575134443E-004, 2.3502602783989737E+000
 5.1469147716089983E-004, 2.3502455587097399E+000
 5.1917399998001052E-004, 2.3502076485887229E+000
 5.1965153473914434E-004, 2.3502026621580829E+000
 5.1977091842892776E-004, 2.3502014134438811E+000
 5.1980076435137359E-004, 2.3502011011451258E+000
 5.1986045619626536E-004, 2.3502004763302611E+000
 5.1997983988604879E-004, 2.3501992256766502E+000
 5.2000968580849462E-004, 2.3501989128277843E+000
 5.2001714728910605E-004, 2.3501988346133698E+000
 5.2003207025032902E-004, 2.3501986781805200E+000
 5.2006191617277485E-004, 2.3501983652952103E+000
 5.2006937765338628E-004, 2.3501982870701119E+000
 5.2008430061460924E-004, 2.3501981306185362E+000
 5.2010390355756964E-004, 2.3501979250995930E+000
 5.2012323332334377E-004, 2.3501977224446438E+000
 5.2013356690556913E-004, 2.3501976141075143E+000
 5.2014196722074578E-004, 2.3501975260397696E+000
 5.2015091154003783E-004, 2.3501974322701318E+000
 5.2016008422229936E-004, 2.3501973361082111E+000
 5.2016916070100525E-004, 2.3501972409569891E+000
 5.2018595927709802E-004, 2.3501970648598447E+000
 5.2021528574424227E-004, 2.3501967574622435E+000
 5.2025336528078038E-004, 2.3501963583847609E+000
 5.2031615990122014E-004, 2.3501957005300835E+000
 5.2044174914209955E-004, 2.3501943861798957E+000
 5.2069292762385838E-004, 2.3501917665829044E+000
 5.2119528458737603E-004, 2.3501865946785490E+000
 5.2219999851441134E-004, 2.3501767907763931E+000
 5.2420942636848206E-004, 2.3501618305381493E+000
 5.2822828207662350E-004, 2.3501718098833719E+000
 5.3626599349290639E-004, 2.3503862965292903E+000
 5.3827542134697712E-004, 2.3504662971324697E+000
 5.4229427705511856E-004, 2.3505735718474159E+000
 5.4329899098215387E-004, 2.3505726005680985E+000
 5.4355016946391270E-004, 2.3505713989763253E+000
 5.4405252642743035E-004, 2.3505669876629876E+000
 5.4417811566830976E-004, 2.3505651149013800E+000
 5.4442929415006859E-004, 2.3505608225483683E+000
 5.4449208877050835E-004, 2.3505595423406742E+000
 5.4461767801138776E-004, 2.3505568397488990E+000
 5.4464907532160759E-004, 2.3505561105319397E+000
 5.4471186994204735E-004, 2.3505546158810189E+000
 5.4472756859715726E-004, 2.3505542286056174E+000
 5.4475896590737709E-004, 2.3505534449172032E+000
 5.4476421509030808E-004, 2.3505533118556272E+000
 5.4477471345617005E-004, 2.3505530447069791E+000
 5.4478946944045521E-004, 2.3505526657450355E+000
 5.4480116827264151E-004, 2.3505523624093332E+000
 5.4480792045915217E-004, 2.3505521861697449E+000
 5.4481146273486374E-004, 2.3505520933713142E+000
 5.4481447847839700E-004, 2.3505520141815412E+000
 5.4481793837191897E-004, 2.3505519231191072E+000
 5.4482178713247391E-004, 2.3505518215583576E+000
 5.4482545512726452E-004, 2.3505517245091796E+000
 5.4483045914384865E-004, 2.3505515917039905E+000
 5.4483642722756890E-004, 2.3505514326980825E+000
 5.4484611346924299E-004, 2.3505511732056124E+000
 5.4486142691123867E-004, 2.3505507593589914E+000
 5.4487911373929702E-004, 2.3505502758683319E+000
 5.4490704472414699E-004, 2.3505495002915331E+000
 5.4495623944838568E-004, 2.3505480982219948E+000
 5.4505462889686297E-004, 2.3505451549163059E+000
 5.4525140779381766E-004, 2.3505387024087288E+000
 5.4564496558772693E-004, 2.3505234622495568E+000
 5.4643208117554558E-004, 2.3504831134375825E+000
 5.4800631235118287E-004, 2.3503597073746056E+000
 5.5115477470245734E-004, 2.3499409432921765E+000
 5.5745169940500639E-004, 2.3489331701027005E+000
 5.7004554881010449E-004, 2.3507628857546892E+000
 5.7007472621359366E-004, 2.3507758286493914E+000
 5.7013308102057199E-004, 2.3508018285537799E+000
 5.7014766972231657E-004, 2.3508083712678625E+000
 5.7017684712580574E-004, 2.3508214850766080E+000
 5.7023520193278407E-004, 2.3508478825138530E+000
 5.7024792122023829E-004, 2.3508536715654391E+000
 5.7027335979514663E-004, 2.3508652710409197E+000
 5.7027748421211355E-004, 2.3508671562785075E+000
 5.7028573304604739E-004, 2.3508709289962617E+000
 5.7029669456919868E-004, 2.3508759493361007E+000
 5.7030741255543300E-004, 2.3508808657835032E+000
 5.7031592302838198E-004, 2.3508847750024238E+000
 5.7032466210807332E-004, 2.3508887941810128E+000
 5.7033277180313030E-004, 2.3508925283839499E+000
 5.7034086023866732E-004, 2.3508962570933001E+000
 5.7034934409961322E-004, 2.3509001726965559E+000
 5.7036387964709144E-004, 2.3509068923159888E+000
 5.7039282016018865E-004, 2.3509203122742552E+000
 5.7042474138187195E-004, 2.3509351776925453E+000
 5.7048307880075400E-004, 2.3509625155689253E+000
 5.7057301147679358E-004, 2.3510050887008753E+000
 5.7075287682887275E-004, 2.3510917740110493E+000
 5.7111260753303118E-004, 2.3512711072151062E+000
 5.7183206894134806E-004, 2.3516517436176509E+000
 5.7327099175798180E-004, 2.3524802085017287E+000
 5.7614883739124918E-004, 2.3541475318424836E+000
 5.8190452865778395E-004, 2.3546238971735733E+000
 5.9341591119085359E-004, 2.3411639262469421E+000
 5.9364254243256677E-004, 2.3407234919176920E+000
 5.9409580491599301E-004, 2.3398469581864916E+000
 5.9420912053684955E-004, 2.3396298663849389E+000
 5.9443575177856272E-004, 2.3391978927642949E+000
 5.9449240958899105E-004, 2.3390907837814905E+000
 5.9460572520984758E-004, 2.3388772678205951E+000
 5.9463405411506174E-004, 2.3388241592677557E+000
 5.9469071192549006E-004, 2.3387181368883785E+000
 5.9470487637809709E-004, 2.3386917052280602E+000
 5.9473320528331125E-004, 2.3386388930253159E+000
 5.9474028750961482E-004, 2.3386257092587295E+000
 5.9475445196222184E-004, 2.3385993548116311E+000
 5.9478278086743600E-004, 2.3385467253578902E+000
 5.9478779098733872E-004, 2.3385374303600042E+000
 5.9479781122714415E-004, 2.3385188471606031E+000
 5.9481268203778412E-004, 2.3384912934610971E+000
 5.9482670335587193E-004, 2.3384653416132894E+000
 5.9483504280258260E-004, 2.3384499191947792E+000
 5.9484179652772749E-004, 2.3384374364350244E+000
 5.9484406517977030E-004, 2.3384332447737775E+000
 5.9484701627886727E-004, 2.3384277932794855E+000
 5.9485012909235352E-004, 2.3384220443878143E+000
 5.9485356666545469E-004, 2.3384156973096468E+000
 5.9485739275465948E-004, 2.3384086348556066E+000
 5.9486091719782204E-004, 2.3384021310451422E+000
 5.9486481717737748E-004, 2.3383949363089811E+000
 5.9486993703265344E-004, 2.3383854944387390E+000
 5.9487674324349555E-004, 2.3383729484875753E+000
 5.9488608697587711E-004, 2.3383557360184768E+000
 5.9489977102366643E-004, 2.3383305510571870E+000
 5.9492448819300180E-004, 2.3382851301729537E+000
 5.9496821463312895E-004, 2.3382050032158346E+000
 5.9505566751338315E-004, 2.3380456509630663E+000
 5.9523057327389155E-004, 2.3377308376406685E+000
 5.9558038479490846E-004, 2.3371191130380042E+000
 5.9628000783694217E-004, 2.3359868917908950E+000
 5.9767925392100970E-004, 2.3342566583672459E+000
 6.0047774608914465E-004, 2.3343647145076769E+000
 6.0607473042541455E-004, 2.3558740064383206E+000
 6.1395587898938563E-004, 2.4069322922351382E+000
 6.1467388217807813E-004, 2.4106324683955798E+000
 6.1610988855546314E-004, 2.4159672940514061E+000
 6.1898190131023316E-004, 2.4092783678365048E+000
 6.1950110111095961E-004, 2.4045329165211777E+000
 6.1963090106114120E-004, 2.4032739551608309E+000
 6.1989050096150449E-004, 2.4006088596632158E+000
 6.1995540093659528E-004, 2.3998870366008673E+000
 6.2008520088677687E-004, 2.3984056458723053E+000
 6.2011765087432232E-004, 2.3980211014946486E+000
 6.2018255084941311E-004, 2.3972424635381029E+000
 6.2019877584318578E-004, 2.3970442179548250E+000
 6.2023122583073124E-004, 2.3966453257479583E+000
 6.2029612580582203E-004, 2.3958330947082729E+000
 6.2031235079959470E-004, 2.3956264152701383E+000
 6.2034480078714015E-004, 2.3952106319745536E+000
 6.2035291328402654E-004, 2.3951057763831951E+000
 6.2036913827779921E-004, 2.3948954574616796E+000
 6.2040158826534467E-004, 2.3944711683399968E+000
 6.2040561458528184E-004, 2.3944181461685021E+000
 6.2041366722515620E-004, 2.3943119515298399E+000
 6.2042485190864590E-004, 2.3941639539675634E+000
 6.2043670507323247E-004, 2.3940064772462999E+000
 6.2044783895823913E-004, 2.3938579621342311E+000
 6.2045652826765436E-004, 2.3937416548449790E+000
 6.2046440027716692E-004, 2.3936359839037271E+000
 6.2047282520467126E-004, 2.3935225711646280E+000
 6.2048267456697183E-004, 2.3933895639949938E+000
 6.2050151448231534E-004, 2.3931338866379059E+000
 6.2053021056292050E-004, 2.3927412648582345E+000
 6.2057008675403752E-004, 2.3921892752036715E+000
 6.2063291223025214E-004, 2.3913044519968523E+000
 6.2075856318268138E-004, 2.3894788405959231E+000
 6.2100986508753986E-004, 2.3856013553502491E+000
 6.2151246889725681E-004, 2.3769246918051596E+000
 6.2251767651669071E-004, 2.3557991618855638E+000
 6.2452809175555851E-004, 2.2987452366577141E+000
 6.2854892223329411E-004, 2.1480450520741656E+000
 6.3466239326119068E-004, 2.0353016930542616E+000
 6.4120087025910390E-004, 2.4327824602098924E+000
 6.4201118157811100E-004, 2.5387494411516487E+000
 6.4363180421612531E-004, 2.7689116899219690E+000
 6.4403695987562892E-004, 2.8321886112536818E+000
 6.4413824879050484E-004, 2.8480699326479870E+000
 6.4434082662025659E-004, 2.8799394816456934E+000
 6.4474598227976020E-004, 2.9441461132514108E+000
 6.4484727119463613E-004, 2.9602725426147023E+000
 6.4487259342335505E-004, 2.9643046898079124E+000
 6.4492323788079302E-004, 2.9723698032700026E+000
 6.4493589899515254E-004, 2.9743863491922076E+000
 6.4496122122387146E-004, 2.9784195333093613E+000
 6.4496755178105117E-004, 2.9794278590362677E+000
 6.4498021289541069E-004, 2.9814445195059061E+000
 6.4500553512412961E-004, 2.9854778526060581E+000
 6.4503200384670412E-004, 2.9896937241311092E+000
 6.4505683157387516E-004, 2.9936480414220039E+000
 6.4506590441722720E-004, 2.9950930125587623E+000
 6.4506807152180405E-004, 2.9954381467370190E+000
 6.4507017080635330E-004, 2.9957724774518852E+000
 6.4507274511621223E-004, 2.9961824570560980E+000
 6.4507789373593018E-004, 2.9970024047355261E+000
 6.4508819097536599E-004, 2.9986422504408718E+000
 6.4510180023983721E-004, 3.0008094273409558E+000
 6.4511676612560192E-004, 3.0031924703409261E+000
 6.4513767314761279E-004, 3.0065211945255377E+000
 6.4517450648567782E-004, 3.0123844941825855E+000
 6.4524817316180788E-004, 3.0241053921356285E+000
 6.4539550651406788E-004, 3.0475140477922773E+000
 6.4569017321858789E-004, 3.0941164169826783E+000
 6.4627950662762791E-004, 3.1858124660231555E+000
 6.4745817344570794E-004, 3.3582346127339004E+000
 6.4973172977462817E-004, 3.6172838942063579E+000
 6.5260032939138779E-004, 3.7187143833049316E+000
 6.5551962381070787E-004, 3.4255404713572402E+000
 6.5821932443327553E-004, 2.7365573930533484E+000
 6.6091590290031613E-004, 1.8229668127177918E+000
 6.6354142673409470E-004, 1.0336571011617650E+000
 6.6652483432708359E-004, 4.6868860920530986E-001
 6.6924374593220742E-004, 2.1756040450365324E-001
 6.6956654958159347E-004, 2.0070822801379690E-001
 6.7021215688036569E-004, 1.7004921678712379E-001
 6.7037355870505871E-004, 1.6348101512693627E-001
 6.7041390916123200E-004, 1.6185955626852996E-001
 6.7049461007357856E-004, 1.5865727585534933E-001
 6.7051478530166515E-004, 1.5787186420885344E-001
 6.7055513575783844E-004, 1.5631097237213554E-001
 6.7056522337188178E-004, 1.5592446377683949E-001
 6.7058539859996837E-004, 1.5515390134230667E-001
 6.7059044240699005E-004, 1.5496218002896872E-001
 6.7060053002103339E-004, 1.5457934759980835E-001
 6.7062070524911998E-004, 1.5381733348235610E-001
 6.7062574905614165E-004, 1.5362774011707636E-001
 6.7063583667018500E-004, 1.5324915751654308E-001
 6.7065230609438485E-004, 1.5263365965927489E-001
 6.7066826116141001E-004, 1.5204043727599051E-001
 6.7068029250772084E-004, 1.5159508097576080E-001
 6.7068837365267880E-004, 1.5129689861812026E-001
 6.7069743656415174E-004, 1.5096339785585927E-001
 6.7070679995926579E-004, 1.5061984480419463E-001
 6.7071601715603486E-004, 1.5028265095683893E-001
 6.7073320210266410E-004, 1.4965659810215209E-001
 6.7076243504564001E-004, 1.4859944418662649E-001
 6.7080136926965257E-004, 1.4720661784358716E-001
 6.7086434411991222E-004, 1.4498993498741961E-001
 6.7099029382043152E-004, 1.4068754565653208E-001
 6.7124219322147003E-004, 1.3259996472881527E-001
 6.7174599202354704E-004, 1.1859160312532202E-001
 6.7275358962770116E-004, 1.0089226407673627E-001
 6.7476878483600940E-004, 1.3073107022707961E-001
 6.7664686705245971E-004, 2.8389405250387312E-001
 6.7887761192038951E-004, 7.0666202754488072E-001
 6.8095288859517733E-004, 1.3279902741097920E+000
 6.8317746486487433E-004, 2.1306743412118987E+000
 6.8520900776390138E-004, 2.8594620549137177E+000
 6.8718884965747289E-004, 3.4629272201270349E+000
 6.8897698376768396E-004, 3.8906205397611089E+000
 6.9083948268363184E-004, 4.2235573485209699E+000
 6.9313452893463663E-004, 4.5037268386131357E+000
 6.9343644459614372E-004, 4.5304051268008818E+000
 6.9404027591915790E-004, 4.5804222611425320E+000
 6.9419123374991150E-004, 4.5917025386765982E+000
 6.9449314941141859E-004, 4.6135077049947206E+000
 6.9456862832679533E-004, 4.6186790188252695E+000
 6.9471958615754893E-004, 4.6288422860399949E+000
 6.9502150181905602E-004, 4.6481208843227755E+000
 6.9509698073443277E-004, 4.6526853187602537E+000
 6.9511585046327701E-004, 4.6538212774617485E+000
 6.9515358992096538E-004, 4.6560829417283358E+000
 6.9516302478538745E-004, 4.6566445192987862E+000
 6.9518189451423169E-004, 4.6577651294946154E+000
 6.9521963397192006E-004, 4.6599911355417634E+000
 6.9522906883634212E-004, 4.6605438466375047E+000
 6.9524793856518636E-004, 4.6616467558996124E+000
 6.9527341167239555E-004, 4.6631276714000869E+000
 6.9527750029774681E-004, 4.6633644033811619E+000
 6.9528567754844933E-004, 4.6638373993415856E+000
 6.9529896901515372E-004, 4.6646042218995722E+000
 6.9531213482629565E-004, 4.6653613653222248E+000
 6.9532164026389219E-004, 4.6659065070390993E+000
 6.9533028019867218E-004, 4.6664009229143888E+000
 6.9533209997153539E-004, 4.6665049264428644E+000
 6.9533449906876573E-004, 4.6666419693349397E+000
