
Label=v(Vout6) vs T
LabelX=T
LabelY=v(Vout6)
Data Point Count=1035
T,v(Vout6)
 6.9528567754844933E-004, 4.5988657834108491E+000
 6.9529896901515372E-004, 4.5880909391547124E+000
 6.9531213482629565E-004, 4.1651378924859062E+000
 6.9532164026389219E-004, 3.2594136043304731E+000
 6.9533028019867218E-004, 2.1887575541720756E+000
 6.9533209997153539E-004, 1.9835823451106886E+000
 6.9533449906876573E-004, 1.7472469478827035E+000
 6.9533703555803891E-004, 1.5397799218973649E+000
 6.9534044180634283E-004, 1.3233984428064192E+000
 6.9534447471204222E-004, 1.1429585313644539E+000
 6.9534901870331575E-004, 1.0116268516907603E+000
 6.9535379975074372E-004, 9.2812879240197477E-001
 6.9536081753204630E-004, 8.6295733718782486E-001
 6.9537112478134885E-004, 8.2626327386868814E-001
 6.9539054462412937E-004, 8.1285545112989777E-001
 6.9541423434447069E-004, 8.1333581203806304E-001
 6.9545810399099998E-004, 8.1146287036781828E-001
 6.9554584328405868E-004, 8.0793984304214028E-001
 6.9572132187017608E-004, 8.0089282321440414E-001
 6.9607227904241087E-004, 7.8708146622252695E-001
 6.9677419338688045E-004, 7.6038325185049527E-001
 6.9779488509420741E-004, 7.2369031540554185E-001
 6.9883251772069512E-004, 6.8873729002434236E-001
 7.0073336454226957E-004, 6.3019255084455994E-001
 7.0264044955508265E-004, 5.7767827862883703E-001
 7.0444422080103190E-004, 5.3295036759792269E-001
 7.0643654333042217E-004, 4.8837893524881248E-001
 7.0830450420426567E-004, 4.5062074319816314E-001
 7.1029026838958533E-004, 4.1422513194531496E-001
 7.1247640039248834E-004, 3.7801441341962461E-001
 7.1473797659894419E-004, 3.4423044918863199E-001
 7.1698164802011315E-004, 3.1384617190116337E-001
 7.1906937239991724E-004, 2.8781460698431099E-001
 7.1944564065386208E-004, 2.8330060526112105E-001
 7.2019817716175176E-004, 2.7416081386258989E-001
 7.2036565114677934E-004, 2.7206601978695577E-001
 7.2070059911683449E-004, 2.6748198798565859E-001
 7.2076772874203534E-004, 2.6620044337034449E-001
 7.2078451114833549E-004, 2.6584454887860076E-001
 7.2081807596093591E-004, 2.6501531757362706E-001
 7.2082646716408599E-004, 2.6475438231307363E-001
 7.2084324957038615E-004, 2.6416622187359018E-001
 7.2087681438298657E-004, 2.6202172816435160E-001
 7.2088520558613665E-004, 2.6098308297180794E-001
 7.2090198799243681E-004, 2.5768424809088775E-001
 7.2090618359401185E-004, 2.5622419436360022E-001
 7.2091457479716192E-004, 2.5224479922546600E-001
 7.2092914276041919E-004, 2.4682405352114462E-001
 7.2094297366538575E-004, 5.3685419191127859E-001
 7.2095616788449171E-004, 1.5713386748569040E+000
 7.2096480439880553E-004, 2.4680174869487139E+000
 7.2097268877403678E-004, 3.0606211881693830E+000
 7.2098112019972874E-004, 3.4324887399136390E+000
 7.2099232525337246E-004, 3.6733686821551985E+000
 7.2101443842332094E-004, 3.8185389760079045E+000
 7.2104378611798797E-004, 3.8312403528032846E+000
 7.2108948726847476E-004, 3.8325982195452126E+000
 7.2115832167828141E-004, 3.8366793635131740E+000
 7.2129599049789480E-004, 3.8438188186961710E+000
 7.2157132813712159E-004, 3.8585030254955894E+000
 7.2212200341557507E-004, 3.8867014195865628E+000
 7.2322335397248202E-004, 3.9408485740610724E+000
 7.2502866658749046E-004, 4.0222758816379329E+000
 7.2691147528952931E-004, 4.0992915632373039E+000
 7.2881676107808973E-004, 4.1696023109249003E+000
 7.3076163346123119E-004, 4.2349156433875939E+000
 7.3274079871146769E-004, 4.2950479931996988E+000
 7.3459509401971942E-004, 4.3466522165117611E+000
 7.3630096490047165E-004, 4.3901377977882836E+000
 7.3820731475647561E-004, 4.4351466110473465E+000
 7.4003404374123891E-004, 4.4747318701198591E+000
 7.4224689816539330E-004, 4.5191091898548787E+000
 7.4425188305845007E-004, 4.5563232918284200E+000
 7.4449315762355206E-004, 4.5607513680347669E+000
 7.4497570675375604E-004, 4.5696606585277859E+000
 7.4509634403630703E-004, 4.5719513204066082E+000
 7.4533761860140903E-004, 4.5770267113170577E+000
 7.4539793724268447E-004, 4.5787278557631526E+000
 7.4541301690300330E-004, 4.5791880024025726E+000
 7.4544317622364108E-004, 4.5802126051665626E+000
 7.4545071605380050E-004, 4.5805146310621163E+000
 7.4546579571411933E-004, 4.5811680141254003E+000
 7.4549595503475711E-004, 4.5829880458090386E+000
 7.4552815487564353E-004, 4.5875200363362820E+000
 7.4553620483586516E-004, 4.5900962990240579E+000
 7.4555230475630832E-004, 4.6008486434293632E+000
 7.4557549603629153E-004, 4.2395711632328261E+000
 7.4559235765447331E-004, 2.8443552629835880E+000
 7.4559597313453448E-004, 2.3745295417676444E+000
 7.4559752212865820E-004, 2.1867187143902536E+000
 7.4559931486434900E-004, 1.9867579962870745E+000
 7.4560290033573061E-004, 1.6497234227584159E+000
 7.4560974429011115E-004, 1.2200838639028531E+000
 7.4561937737008363E-004, 9.4113356826027705E-001
 7.4563145281268531E-004, 8.3724932856618040E-001
 7.4564440149638383E-004, 8.1675408617020473E-001
 7.4566132678507719E-004, 8.1352603426369119E-001
 7.4568828751921720E-004, 8.1290326105326016E-001
 7.4574220898749721E-004, 8.1069340663300826E-001
 7.4585005192405733E-004, 8.0633966505683463E-001
 7.4606573779717749E-004, 7.9773371789462166E-001
 7.4649710954341789E-004, 7.8087626500663454E-001
 7.4735985303589860E-004, 7.4858917258976743E-001
 7.4823915798513131E-004, 7.1747306858843984E-001
 7.4970278128966218E-004, 6.6935846243099462E-001
 7.5136213194858595E-004, 6.1971434443764351E-001
 7.5285166877411889E-004, 5.7908727097697055E-001
 7.5472099824088249E-004, 5.3266679789754168E-001
 7.5654335102342445E-004, 4.9175451438660767E-001
 7.5847217745376864E-004, 4.5249536446145877E-001
 7.6057924418530137E-004, 4.1381087447869497E-001
 7.6280912952031074E-004, 3.7694552083704413E-001
 7.6513381903479938E-004, 3.4238084641398991E-001
 7.6756834721379270E-004, 3.0970487384369227E-001
 7.6958349586082712E-004, 2.8480519392180109E-001
 7.6992403505962280E-004, 2.8071777584485458E-001
 7.7060511345721405E-004, 2.7237665589938376E-001
 7.7077538305661184E-004, 2.7017711073638767E-001
 7.7081795045646129E-004, 2.6961629748088389E-001
 7.7090308525616018E-004, 2.6846294350238364E-001
 7.7092436895608496E-004, 2.6815969620573543E-001
 7.7096693635593440E-004, 2.6753106587381481E-001
 7.7105207115563330E-004, 2.6601750854632999E-001
 7.7107335485555807E-004, 2.6552165623989243E-001
 7.7111592225540752E-004, 2.6424712681572432E-001
 7.7112656410536985E-004, 2.6377898237879815E-001
 7.7114784780529463E-004, 2.6256102329515529E-001
 7.7117607338265384E-004, 2.5840733520040876E-001
 7.7118311114552469E-004, 2.5593903127317175E-001
 7.7119718667126649E-004, 2.4618450873217407E-001
 7.7121279277992099E-004, 3.1347313592384729E-001
 7.7122928588163912E-004, 1.1876358926504194E+000
 7.7123968159424291E-004, 2.2275148923056971E+000
 7.7124994890653462E-004, 3.0532281588282681E+000
 7.7125724147599785E-004, 3.3889995361043757E+000
 7.7126714729696430E-004, 3.6333990860328536E+000
 7.7128421785556801E-004, 3.7904688155599318E+000
 7.7131512584259498E-004, 3.8337306294192812E+000
 7.7135343713140563E-004, 3.8310378060512806E+000
 7.7141921530259278E-004, 3.8357792990166750E+000
 7.7155077164496697E-004, 3.8421867276781612E+000
 7.7181388432971535E-004, 3.8565572357359112E+000
 7.7234010969921222E-004, 3.8833222887223271E+000
 7.7339256043820585E-004, 3.9355723493098886E+000
 7.7519729960528561E-004, 4.0172710148635939E+000
 7.7698566780368486E-004, 4.0912675583413396E+000
 7.7905898654381605E-004, 4.1680961799209850E+000
 7.8124988057856051E-004, 4.2415585551656818E+000
 7.8337671073211977E-004, 4.3051413046560496E+000
 7.8561951612705113E-004, 4.3661413863663512E+000
 7.8761512525015592E-004, 4.4148499433763835E+000
 7.8962899036707937E-004, 4.4603564127640443E+000
 7.9156552463005157E-004, 4.5001346686323211E+000
 7.9342573043875435E-004, 4.5361340606100660E+000
 7.9554331068974033E-004, 4.5754066567488776E+000
 7.9557604891048611E-004, 4.5761660478825767E+000
 7.9564152535197778E-004, 4.5776844287428444E+000
 7.9565789446235072E-004, 4.5781007435908485E+000
 7.9569063268309650E-004, 4.5790095384892782E+000
 7.9575610912458817E-004, 4.5818268834228002E+000
 7.9577247823496111E-004, 4.5831238301603054E+000
 7.9580521645570689E-004, 4.5886853020772111E+000
 7.9581149273776335E-004, 4.5910265056373909E+000
 7.9582404530187628E-004, 4.5989249046436145E+000
 7.9584130776035880E-004, 4.5093715409217277E+000
 7.9585711609529025E-004, 3.5774382092763393E+000
 7.9586292408881701E-004, 2.8795950799480310E+000
 7.9586643432960603E-004, 2.4275854718778866E+000
 7.9586974990427317E-004, 2.0398114336183211E+000
 7.9587335292299270E-004, 1.6919579442510952E+000
 7.9587739697614039E-004, 1.3986123151943501E+000
 7.9588150280637609E-004, 1.1918153772832489E+000
 7.9588728900304774E-004, 1.0113096693046359E+000
 7.9589478576408076E-004, 8.9470840493045145E-001
 7.9590757360963515E-004, 8.2614822533516019E-001
 7.9592263806192048E-004, 8.1412777974443218E-001
 7.9594456747867617E-004, 8.1300070833955473E-001
 7.9597744007957696E-004, 8.1199054740519960E-001
 7.9604318528137853E-004, 8.0920678387294254E-001
 7.9617467568498157E-004, 8.0399318470284731E-001
 7.9643765649218764E-004, 7.9349161453221839E-001
 7.9696361810659990E-004, 7.7320919937297994E-001
 7.9774816482800479E-004, 7.4410282852083653E-001
 7.9908637231477836E-004, 6.9784171285195273E-001
 8.0077486275181116E-004, 6.4458483484483586E-001
 8.0241448071441293E-004, 5.9783338671280228E-001
 8.0428873591341485E-004, 5.4940816678029158E-001
 8.0612124700072394E-004, 5.0673553552053541E-001
 8.0784711370993220E-004, 4.7011063340212089E-001
 8.0964476010023936E-004, 4.3535748860464241E-001
 8.1160633663686648E-004, 4.0075744084871884E-001
 8.1354158022113132E-004, 3.6972880430210553E-001
 8.1561026824004035E-004, 3.3939889944510215E-001
 8.1771464138877508E-004, 3.1125857437533438E-001
 8.1820672994330223E-004, 3.0504555045841730E-001
 8.1919090705235653E-004, 2.9284436604639896E-001
 8.2068604061537201E-004, 2.7470609652913730E-001
 8.2088333585554922E-004, 2.7225653646272768E-001
 8.2093265966559355E-004, 2.7163517205672072E-001
 8.2103130728568210E-004, 2.7036966030263582E-001
 8.2122860252585930E-004, 2.6761181570142650E-001
 8.2127792633590363E-004, 2.6677691273881643E-001
 8.2129025728841466E-004, 2.6655821880014774E-001
 8.2131491919343682E-004, 2.6609424135194276E-001
 8.2136424300348115E-004, 2.6488919506302766E-001
 8.2137657395599218E-004, 2.6447286107042989E-001
 8.2140123586101435E-004, 2.6343206103746258E-001
 8.2140740133726986E-004, 2.6307255632890592E-001
 8.2141973228978089E-004, 2.6221853774546461E-001
 8.2144439419480305E-004, 2.5846942734801093E-001
 8.2144758377444491E-004, 2.5762523130404369E-001
 8.2145396293372861E-004, 2.5557674034503619E-001
 8.2146672125229614E-004, 2.4673544441025216E-001
 8.2148327131355921E-004, 3.3173294960238897E-001
 8.2149986173978039E-004, 1.2508646888479178E+000
 8.2151031063379778E-004, 2.2989235858392716E+000
 8.2152039554016416E-004, 3.0855908906261527E+000
 8.2152801138163898E-004, 3.4191804729326818E+000
 8.2153804723243088E-004, 3.6492713415051492E+000
 8.2155669009159843E-004, 3.8013285531949923E+000
 8.2158720556816962E-004, 3.8325677494920023E+000
 8.2162829191675761E-004, 3.8314676012865228E+000
 8.2169506605035735E-004, 3.8360134585618648E+000
 8.2182861431755671E-004, 3.8426459021285928E+000
 8.2209571085195543E-004, 3.8571317358170076E+000
 8.2262990392075299E-004, 3.8843560644724620E+000
 8.2369829005834799E-004, 3.9372408119070927E+000
 8.2562375971301759E-004, 4.0240313468464803E+000
 8.2770894308729350E-004, 4.1088249828189731E+000
 8.2987670474671163E-004, 4.1871744897863206E+000
 8.3228862732417778E-004, 4.2653927529402429E+000
 8.3511294222017997E-004, 4.3456059629492350E+000
 8.3723594795725542E-004, 4.3996729633325975E+000
 8.3927078831238578E-004, 4.4464426726530037E+000
 8.4141443281889180E-004, 4.4919546015532141E+000
 8.4391742445308674E-004, 4.5400419733965922E+000
 8.4424835139735167E-004, 4.5462070138126256E+000
 8.4491020528588154E-004, 4.5583094062231009E+000
 8.4507566875801406E-004, 4.5613221776644677E+000
 8.4540659570227900E-004, 4.5674073333187639E+000
 8.4548932743834526E-004, 4.5689520607708625E+000
 8.4565479091047778E-004, 4.5720832109340517E+000
 8.4569615677851091E-004, 4.5728857603678881E+000
 8.4577888851457717E-004, 4.5745336846173137E+000
 8.4594435198670969E-004, 4.5784826592777605E+000
 8.4597179879731664E-004, 4.5793414950624429E+000
 8.4602669241853044E-004, 4.5816136133035279E+000
 8.4604041582383386E-004, 4.5825028764390812E+000
 8.4606786263444081E-004, 4.5851234787832427E+000
 8.4607472433709252E-004, 4.5862368976142474E+000
 8.4608844774239594E-004, 4.5893255886094497E+000
 8.4610754809565265E-004, 4.6048483907101980E+000
 8.4612757422502876E-004, 4.2867454586827058E+000
 8.4614354918398414E-004, 2.9570426142445756E+000
 8.4614592142454297E-004, 2.6396391708702009E+000
 8.4614721688339536E-004, 2.4700628823246449E+000
 8.4614848386931182E-004, 2.3106128140366171E+000
 8.4615101784114464E-004, 2.0181148645398146E+000
 8.4615608578481039E-004, 1.5559898445365601E+000
 8.4616622167214188E-004, 1.0475830419998100E+000
 8.4617652023555702E-004, 8.7654637037933880E-001
 8.4618908542481068E-004, 8.2349582686622680E-001
 8.4620234306568686E-004, 8.1479441204357272E-001
 8.4622395148463393E-004, 8.1328344850304757E-001
 8.4625914951093545E-004, 8.1227153829958731E-001
 8.4632954556353851E-004, 8.0925597188341203E-001
 8.4647033766874463E-004, 8.0369887967575504E-001
 8.4675192187915686E-004, 7.9244698363828125E-001
 8.4731509029998143E-004, 7.7081274922254728E-001
 8.4844142714163046E-004, 7.2965001804833085E-001
 8.5010894362873421E-004, 6.7402585354779287E-001
 8.5231544624928554E-004, 6.0841649458051550E-001
 8.5438898672673459E-004, 5.5406501799301011E-001
 8.5637934269394288E-004, 5.0733713846270023E-001
 8.5834983962327000E-004, 4.6581336255467337E-001
 8.6044840013654064E-004, 4.2588556592631788E-001
 8.6290043352103179E-004, 3.8427738783511023E-001
 8.6534997439820173E-004, 3.4712708920407559E-001
 8.6775828073228697E-004, 3.1439111729522407E-001
 8.6974855191580336E-004, 2.8945825707650563E-001
 8.7004374429544768E-004, 2.8592676936977418E-001
 8.7063412905473631E-004, 2.7880192366785689E-001
 8.7078172524455847E-004, 2.7701209379188740E-001
 8.7107691762420278E-004, 2.7338424856704174E-001
 8.7115071571911386E-004, 2.7245624740236318E-001
 8.7129831190893602E-004, 2.7056651390467895E-001
 8.7133521095639156E-004, 2.7008018642216147E-001
 8.7140900905130264E-004, 2.6909140467412446E-001
 8.7155660524112480E-004, 2.6685550240333517E-001
 8.7159350428858034E-004, 2.6613399759320533E-001
 8.7166730238349142E-004, 2.6369381781249418E-001
 8.7168575190721919E-004, 2.6209586718279121E-001
 8.7172265095467473E-004, 6.5411188072271320E-001
 8.7174781374468901E-004, 2.2397518090366546E+000
 8.7175832826771600E-004, 3.0849815589789991E+000
 8.7176881811914381E-004, 3.5113960864534883E+000
 8.7177989827138429E-004, 3.7045344639684799E+000
 8.7180011400763259E-004, 3.8162011714587871E+000
 8.7183096898991444E-004, 3.8328500573437498E+000
 8.7187654514233443E-004, 3.8334665029130033E+000
 8.7195046676328484E-004, 3.8380587799292250E+000
 8.7209831000518566E-004, 3.8455840350374966E+000
 8.7239399648898731E-004, 3.8614113127764629E+000
 8.7298536945659071E-004, 3.8914721047114340E+000
 8.7416811539179739E-004, 3.9492489611487511E+000
 8.7610120834396849E-004, 4.0352108216820630E+000
 8.7796510970293063E-004, 4.1103398259865243E+000
 8.7985491971585730E-004, 4.1790095246218630E+000
 8.8196022439849533E-004, 4.2485596653875319E+000
 8.8511963991317927E-004, 4.3400527765436037E+000
 8.8736974519102450E-004, 4.3976669983837988E+000
 8.8946031705622916E-004, 4.4459015742296009E+000
 8.9177211716139841E-004, 4.4947956729357470E+000
 8.9380655116876051E-004, 4.5340052569812066E+000
 8.9419380604545645E-004, 4.5412229270836280E+000
 8.9496831579884844E-004, 4.5554259563222494E+000
 8.9516194323719647E-004, 4.5589463030922364E+000
 8.9554919811389241E-004, 4.5660416934797210E+000
 8.9564601183306637E-004, 4.5678383181749389E+000
 8.9583963927141440E-004, 4.5714798047890604E+000
 8.9588804613100143E-004, 4.5724109565041156E+000
 8.9598485985017539E-004, 4.5743223612736488E+000
 8.9617848728852341E-004, 4.5792453258250605E+000
 8.9618453814597175E-004, 4.5794370461139122E+000
 8.9619663986086854E-004, 4.5798373799372358E+000
 8.9622084329066200E-004, 4.5807728841647570E+000
 8.9626925015024903E-004, 4.5845228634326638E+000
 8.9628025109373354E-004, 4.5864125104982838E+000
 8.9630225298070255E-004, 4.5946615608225905E+000
 8.9632659390849988E-004, 4.3641252193583222E+000
 8.9634670113528656E-004, 2.8514536394023660E+000
 8.9635183367403094E-004, 2.2074260029298505E+000
 8.9635369794434719E-004, 1.9982759083609518E+000
 8.9635612303769305E-004, 1.7595585816460051E+000
 8.9636018353430322E-004, 1.4448107428943857E+000
 8.9636598537261747E-004, 1.1512397143036552E+000
 8.9637413405705584E-004, 9.4288665747733857E-001
 8.9638550731698137E-004, 8.4137294201273216E-001
 8.9639919193866362E-004, 8.1646402370346327E-001
 8.9641655317700640E-004, 8.1324077329532407E-001
 8.9644349184517626E-004, 8.1265088798221685E-001
 8.9649736918151598E-004, 8.1042611880071369E-001
 8.9660512385419543E-004, 8.0608882227795697E-001
 8.9682063319955431E-004, 7.9748489355721275E-001
 8.9725165189027197E-004, 7.8065562768105345E-001
 8.9811368927170728E-004, 7.4839941866923332E-001
 8.9954122691992720E-004, 6.9876493667671868E-001
 9.0103691816015047E-004, 6.5127977381235902E-001
 9.0264903033295354E-004, 6.0463080358362942E-001
 9.0485472362517993E-004, 5.4740774908615264E-001
 9.0670579916453538E-004, 5.0447239057361826E-001
 9.0864253047303863E-004, 4.6385472149716811E-001
 9.1053171741442226E-004, 4.2794495751910910E-001
 9.1301111480909379E-004, 3.8562417960395029E-001
 9.1545873360359949E-004, 3.4839991270876330E-001
 9.1781012630827408E-004, 3.1624335518033569E-001
 9.1821810377091812E-004, 3.1100991800990690E-001
 9.1903405869620610E-004, 3.0070524577838031E-001
 9.2032932369237467E-004, 2.8486246375393370E-001
 9.2156279110312367E-004, 2.6964267089242666E-001
 9.2172016947939309E-004, 2.6728911054825555E-001
 9.2175951407346042E-004, 2.6660842660470707E-001
 9.2183820326159507E-004, 2.6463459787506871E-001
 9.2185787555862874E-004, 2.6368216616606877E-001
 9.2189722015269607E-004, 2.5711249204709052E-001
 9.2190551301550203E-004, 2.5247791788058788E-001
 9.2192209874111407E-004, 2.5780394021326397E-001
 9.2193842685317419E-004, 8.1741612644248440E-001
 9.2195125158644846E-004, 1.9691952829595409E+000
 9.2196184472256024E-004, 2.9169987765361967E+000
 9.2196963967630598E-004, 3.3295688992810129E+000
 9.2197836479672153E-004, 3.5821545934842107E+000
 9.2199355925608347E-004, 3.7670542655852617E+000
 9.2202323564027824E-004, 3.8353872865242291E+000
 9.2205799235444905E-004, 3.8312988263011349E+000
 9.2211852966710161E-004, 3.8357333813758885E+000
 9.2222453772703513E-004, 3.8408489801062085E+000
 9.2243655384690226E-004, 3.8524695133311755E+000
 9.2286058608663654E-004, 3.8742102664103513E+000
 9.2370865056610497E-004, 3.9169891939887269E+000
 9.2540477952504185E-004, 3.9957496432984780E+000
 9.2740511563646261E-004, 4.0801536541464820E+000
 9.2955795619152539E-004, 4.1610279005391337E+000
 9.3181514484513752E-004, 4.2372689573066307E+000
 9.3427824529687860E-004, 4.3109236251245653E+000
 9.3624903186638171E-004, 4.3643131628554670E+000
 9.3848743724455599E-004, 4.4189309754081014E+000
 9.4062198660725400E-004, 4.4666080309009679E+000
 9.4284365408329194E-004, 4.5115546526284964E+000
 9.4490674907992409E-004, 4.5505229800975799E+000
 9.4517260687770671E-004, 4.5552618760782790E+000
 9.4570432247327195E-004, 4.5649746450520086E+000
 9.4583725137216326E-004, 4.5674349092624329E+000
 9.4610310916994587E-004, 4.5724496908217507E+000
 9.4616957361939153E-004, 4.5737612496301931E+000
 9.4630250251828284E-004, 4.5765845530609823E+000
 9.4633573474300567E-004, 4.5773920964553714E+000
 9.4640219919245132E-004, 4.5792226831723131E+000
 9.4641881530481279E-004, 4.5797873916993526E+000
 9.4645204752953562E-004, 4.5810961727780644E+000
 9.4646035558571635E-004, 4.5815065351382183E+000
 9.4647697169807782E-004, 4.5824337205801022E+000
 9.4651020392280065E-004, 4.5859166109446559E+000
 9.4651819499754321E-004, 4.5875662257680778E+000
 9.4653417714702834E-004, 4.5929623983143077E+000
 9.4653817268439957E-004, 4.5954476459194860E+000
 9.4654616375914214E-004, 4.6025935209103901E+000
 9.4656040649331767E-004, 4.5364013445001605E+000
 9.4657422314390444E-004, 3.8063653168893530E+000
 9.4658114316293371E-004, 3.0157109292398880E+000
 9.4658535373486064E-004, 2.4686154323640981E+000
 9.4658822001440768E-004, 2.1229711636419872E+000
 9.4659178094003312E-004, 1.7605125644549751E+000
 9.4659541590913087E-004, 1.4745393573005945E+000
 9.4659922977368425E-004, 1.2570435479562436E+000
 9.4660388274796800E-004, 1.0800826813336426E+000
 9.4660941304050593E-004, 9.5570691421304454E-001
 9.4661792661631197E-004, 8.6381857626108072E-001
 9.4663112669791960E-004, 8.2071151662120045E-001
 9.4664867719037389E-004, 8.1368673424335447E-001
 9.4667334378575798E-004, 8.1334589557543024E-001
 9.4671609246296969E-004, 8.1162150473002526E-001
 9.4680158981739300E-004, 8.0814137857574087E-001
 9.4697258452623972E-004, 8.0130269975970803E-001
 9.4731457394393317E-004, 7.8780471905694494E-001
 9.4799855277932007E-004, 7.6176482794634948E-001
 9.4936651045009375E-004, 7.1298157825805941E-001
 9.5079764793327319E-004, 6.6627804077892439E-001
 9.5266050977821446E-004, 6.1118519450465836E-001
 9.5516076683337960E-004, 5.4598457188757310E-001
 9.5718213407390432E-004, 4.9944254990727011E-001
 9.5928828176504422E-004, 4.5599442291817049E-001
 9.6127917277874151E-004, 4.1898391286159042E-001
 9.6333277354014720E-004, 3.8443765951692083E-001
 9.6552562117650645E-004, 3.5100440339486233E-001
 9.6881415103587361E-004, 3.0652607702411072E-001
 9.6921392718330270E-004, 3.0153420352457228E-001
 9.7001347947816099E-004, 2.9168018484519320E-001
 9.7088312121354958E-004, 2.8115319621006385E-001
 9.7189357064088029E-004, 2.6842192461167214E-001
 9.7192329711662923E-004, 2.6801038372760316E-001
 9.7198275006812711E-004, 2.6712563225155950E-001
 9.7199761330600152E-004, 2.6687788373201549E-001
 9.7202733978175046E-004, 2.6635252739772802E-001
 9.7208679273324834E-004, 2.6495329833912595E-001
 9.7210165597112275E-004, 2.6444287513094611E-001
 9.7213138244687169E-004, 2.6305001282897900E-001
 9.7216258581749786E-004, 2.5909065359247974E-001
 9.7217038666015437E-004, 2.5663360038515209E-001
 9.7218598834546740E-004, 2.4601844779904813E-001
 9.7220180765789609E-004, 3.2171870976959216E-001
 9.7222060816085142E-004, 1.3873817947071125E+000
 9.7223126326519149E-004, 2.4406364325952126E+000
 9.7224159420005048E-004, 3.1805653785649453E+000
 9.7225000857183478E-004, 3.4967913265190984E+000
 9.7226039659588143E-004, 3.6887283286278403E+000
 9.7228117264397472E-004, 3.8152493636998170E+000
 9.7231258786934676E-004, 3.8319478527245145E+000
 9.7235953003105605E-004, 3.8324622498287764E+000
 9.7243218229611339E-004, 3.8370769218939236E+000
 9.7257748682622806E-004, 3.8444297437789654E+000
 9.7286809588645741E-004, 3.8600469130300343E+000
 9.7344931400691599E-004, 3.8896122911356121E+000
 9.7461175024783316E-004, 3.9465819114506790E+000
 9.7619406893185978E-004, 4.0177765368413851E+000
 9.7793089047979159E-004, 4.0896021010402954E+000
 9.7968186516696025E-004, 4.1552040118306888E+000
 9.8159763940653213E-004, 4.2209969168277022E+000
 9.8432715729509308E-004, 4.3041704302819177E+000
 9.8621154211909210E-004, 4.3558835081074507E+000
 9.8842527693632806E-004, 4.4107457064931888E+000
 9.9046864071732727E-004, 4.4571565379984222E+000
 9.9261012369810460E-004, 4.5013364412745975E+000
 9.9461511767377623E-004, 4.5398736309693035E+000
 9.9487341655534172E-004, 4.5445332157136367E+000
 9.9539001431847270E-004, 4.5539848688193398E+000
 9.9642320984473466E-004, 4.5731575146713039E+000
 9.9659795057692067E-004, 4.5770655359105845E+000
 9.9664163575996717E-004, 4.5782050348716377E+000
 9.9672900612606018E-004, 4.5819074112847247E+000
 9.9674837775014669E-004, 4.5838145008508286E+000
 9.9675322065616821E-004, 4.5843609195708339E+000
 9.9676290646821147E-004, 4.5856479053772565E+000
 9.9678227809229798E-004, 4.5907794384664786E+000
 9.9678642071165404E-004, 4.5928022057946940E+000
 9.9679470595036616E-004, 4.5984162992456801E+000
 9.9680809755463935E-004, 4.5862553088493163E+000
 9.9682132758408307E-004, 4.1505624532688987E+000
 9.9683078326440536E-004, 3.2408703544389597E+000
 9.9683835009817408E-004, 2.2862222598164679E+000
 9.9684042365029532E-004, 2.0445251895678473E+000
 9.9684340879707179E-004, 1.7458138112801111E+000
 9.9684618230639114E-004, 1.5216914009872569E+000
 9.9684951625189167E-004, 1.3142048077133976E+000
 9.9685338862324818E-004, 1.1427492528376277E+000
 9.9685750226718127E-004, 1.0216268677714790E+000
 9.9686167183439599E-004, 9.4302108757567837E-001
 9.9686760746478878E-004, 8.7781860839472536E-001
 9.9687570834375576E-004, 8.3686314144848439E-001
 9.9688977033452050E-004, 8.1559780873870613E-001
 9.9691290117976425E-004, 8.1257952714997239E-001
 9.9694596294660630E-004, 8.1200093173711096E-001
 9.9701020823563338E-004, 8.0911815483259319E-001
 9.9713869881368732E-004, 8.0412369271869810E-001
 9.9739567996979519E-004, 7.9377884805334942E-001
 9.9790964228201116E-004, 7.7401045334875951E-001
 9.9893756690644310E-004, 7.3607214327382964E-001
 1.0000000000000002E-003, 6.9962041391583041E-001
