
Label=db(v(Vout)) vs F
LabelX=F
LabelY=db(v(Vout))
Data Point Count=1001
F,F,F,db(v(Vout)),db(v(Vout))
 6.4268771731703180E+002, 6.4268771731703180E+002, 0.0000000000000000E+000, 3.8187271016827850E+001, 0.0000000000000000E+000
 6.4863443354825074E+002, 6.4863443354825074E+002, 0.0000000000000000E+000, 3.8187271016761798E+001, 0.0000000000000000E+000
 6.5463617406728747E+002, 6.5463617406728747E+002, 0.0000000000000000E+000, 3.8187271016690389E+001, 0.0000000000000000E+000
 6.6069344800760871E+002, 6.6069344800760871E+002, 0.0000000000000000E+000, 3.8187271016621843E+001, 0.0000000000000000E+000
 6.6680676921363499E+002, 6.6680676921363499E+002, 0.0000000000000000E+000, 3.8187271016552039E+001, 0.0000000000000000E+000
 6.7297665628433083E+002, 6.7297665628433083E+002, 0.0000000000000000E+000, 3.8187271016476799E+001, 0.0000000000000000E+000
 6.7920363261719785E+002, 6.7920363261719785E+002, 0.0000000000000000E+000, 3.8187271016404367E+001, 0.0000000000000000E+000
 6.8548822645267501E+002, 6.8548822645267501E+002, 0.0000000000000000E+000, 3.8187271016330591E+001, 0.0000000000000000E+000
 6.9183097091895013E+002, 6.9183097091895013E+002, 0.0000000000000000E+000, 3.8187271016251309E+001, 0.0000000000000000E+000
 6.9823240407718515E+002, 6.9823240407718515E+002, 0.0000000000000000E+000, 3.8187271016174769E+001, 0.0000000000000000E+000
 7.0469306896716091E+002, 7.0469306896716091E+002, 0.0000000000000000E+000, 3.8187271016096801E+001, 0.0000000000000000E+000
 7.1121351365334328E+002, 7.1121351365334328E+002, 0.0000000000000000E+000, 3.8187271016013248E+001, 0.0000000000000000E+000
 7.1779429127137621E+002, 7.1779429127137621E+002, 0.0000000000000000E+000, 3.8187271015932353E+001, 0.0000000000000000E+000
 7.2443596007500480E+002, 7.2443596007500480E+002, 0.0000000000000000E+000, 3.8187271015845830E+001, 0.0000000000000000E+000
 7.3113908348343239E+002, 7.3113908348343239E+002, 0.0000000000000000E+000, 3.8187271015761894E+001, 0.0000000000000000E+000
 7.3790423012911606E+002, 7.3790423012911606E+002, 0.0000000000000000E+000, 3.8187271015672280E+001, 0.0000000000000000E+000
 7.4473197390600433E+002, 7.4473197390600433E+002, 0.0000000000000000E+000, 3.8187271015585196E+001, 0.0000000000000000E+000
 7.5162289401822102E+002, 7.5162289401822102E+002, 0.0000000000000000E+000, 3.8187271015496492E+001, 0.0000000000000000E+000
 7.5857757502919958E+002, 7.5857757502919958E+002, 0.0000000000000000E+000, 3.8187271015402018E+001, 0.0000000000000000E+000
 7.6559660691127237E+002, 7.6559660691127237E+002, 0.0000000000000000E+000, 3.8187271015309989E+001, 0.0000000000000000E+000
 7.7268058509571858E+002, 7.7268058509571858E+002, 0.0000000000000000E+000, 3.8187271015212126E+001, 0.0000000000000000E+000
 7.7983011052327515E+002, 7.7983011052327515E+002, 0.0000000000000000E+000, 3.8187271015116636E+001, 0.0000000000000000E+000
 7.8704578969511533E+002, 7.8704578969511533E+002, 0.0000000000000000E+000, 3.8187271015015256E+001, 0.0000000000000000E+000
 7.9432823472429845E+002, 7.9432823472429845E+002, 0.0000000000000000E+000, 3.8187271014916192E+001, 0.0000000000000000E+000
 8.0167806338769628E+002, 8.0167806338769628E+002, 0.0000000000000000E+000, 3.8187271014811159E+001, 0.0000000000000000E+000
 8.0909589917839969E+002, 8.0909589917839969E+002, 0.0000000000000000E+000, 3.8187271014708372E+001, 0.0000000000000000E+000
 8.1658237135861009E+002, 8.1658237135861009E+002, 0.0000000000000000E+000, 3.8187271014599553E+001, 0.0000000000000000E+000
 8.2413811501302018E+002, 8.2413811501302018E+002, 0.0000000000000000E+000, 3.8187271014492907E+001, 0.0000000000000000E+000
 8.3176377110268913E+002, 8.3176377110268913E+002, 0.0000000000000000E+000, 3.8187271014380158E+001, 0.0000000000000000E+000
 8.3945998651941579E+002, 8.3945998651941579E+002, 0.0000000000000000E+000, 3.8187271014269513E+001, 0.0000000000000000E+000
 8.4722741414061511E+002, 8.4722741414061511E+002, 0.0000000000000000E+000, 3.8187271014152692E+001, 0.0000000000000000E+000
 8.5506671288470227E+002, 8.5506671288470227E+002, 0.0000000000000000E+000, 3.8187271014033769E+001, 0.0000000000000000E+000
 8.6297854776698955E+002, 8.6297854776698955E+002, 0.0000000000000000E+000, 3.8187271013916842E+001, 0.0000000000000000E+000
 8.7096358995610012E+002, 8.7096358995610012E+002, 0.0000000000000000E+000, 3.8187271013793605E+001, 0.0000000000000000E+000
 8.7902251683090412E+002, 8.7902251683090412E+002, 0.0000000000000000E+000, 3.8187271013672287E+001, 0.0000000000000000E+000
 8.8715601203798099E+002, 8.8715601203798099E+002, 0.0000000000000000E+000, 3.8187271013544589E+001, 0.0000000000000000E+000
 8.9536476554961416E+002, 8.9536476554961416E+002, 0.0000000000000000E+000, 3.8187271013414595E+001, 0.0000000000000000E+000
 9.0364947372232211E+002, 9.0364947372232211E+002, 0.0000000000000000E+000, 3.8187271013286377E+001, 0.0000000000000000E+000
 9.1201083935593067E+002, 9.1201083935593067E+002, 0.0000000000000000E+000, 3.8187271013151658E+001, 0.0000000000000000E+000
 9.2044957175319246E+002, 9.2044957175319246E+002, 0.0000000000000000E+000, 3.8187271013014509E+001, 0.0000000000000000E+000
 9.2896638677995782E+002, 9.2896638677995782E+002, 0.0000000000000000E+000, 3.8187271012879009E+001, 0.0000000000000000E+000
 9.3756200692590198E+002, 9.3756200692590198E+002, 0.0000000000000000E+000, 3.8187271012736872E+001, 0.0000000000000000E+000
 9.4623716136581504E+002, 9.4623716136581504E+002, 0.0000000000000000E+000, 3.8187271012592163E+001, 0.0000000000000000E+000
 9.5499258602145824E+002, 9.5499258602145824E+002, 0.0000000000000000E+000, 3.8187271012448967E+001, 0.0000000000000000E+000
 9.6382902362399307E+002, 9.6382902362399307E+002, 0.0000000000000000E+000, 3.8187271012298979E+001, 0.0000000000000000E+000
 9.7274722377698788E+002, 9.7274722377698788E+002, 0.0000000000000000E+000, 3.8187271012146290E+001, 0.0000000000000000E+000
 9.8174794302000748E+002, 9.8174794302000748E+002, 0.0000000000000000E+000, 3.8187271011990831E+001, 0.0000000000000000E+000
 9.9083194489279094E+002, 9.9083194489279094E+002, 0.0000000000000000E+000, 3.8187271011836692E+001, 0.0000000000000000E+000
 1.0000000000000236E+003, 1.0000000000000236E+003, 0.0000000000000000E+000, 3.8187271011675548E+001, 0.0000000000000000E+000
 1.0092528860767084E+003, 1.0092528860767084E+003, 0.0000000000000000E+000, 3.8187271011511498E+001, 0.0000000000000000E+000
 1.0185913880541412E+003, 1.0185913880541412E+003, 0.0000000000000000E+000, 3.8187271011344471E+001, 0.0000000000000000E+000
 1.0280162981264982E+003, 1.0280162981264982E+003, 0.0000000000000000E+000, 3.8187271011174417E+001, 0.0000000000000000E+000
 1.0375284158180377E+003, 1.0375284158180377E+003, 0.0000000000000000E+000, 3.8187271011005400E+001, 0.0000000000000000E+000
 1.0471285480509250E+003, 1.0471285480509250E+003, 0.0000000000000000E+000, 3.8187271010829122E+001, 0.0000000000000000E+000
 1.0568175092136844E+003, 1.0568175092136844E+003, 0.0000000000000000E+000, 3.8187271010649631E+001, 0.0000000000000000E+000
 1.0665961212302841E+003, 1.0665961212302841E+003, 0.0000000000000000E+000, 3.8187271010466887E+001, 0.0000000000000000E+000
 1.0764652136298614E+003, 1.0764652136298614E+003, 0.0000000000000000E+000, 3.8187271010280824E+001, 0.0000000000000000E+000
 1.0864256236170925E+003, 1.0864256236170925E+003, 0.0000000000000000E+000, 3.8187271010091372E+001, 0.0000000000000000E+000
 1.0964781961432122E+003, 1.0964781961432122E+003, 0.0000000000000000E+000, 3.8187271009898481E+001, 0.0000000000000000E+000
 1.1066237839776938E+003, 1.1066237839776938E+003, 0.0000000000000000E+000, 3.8187271009702073E+001, 0.0000000000000000E+000
 1.1168632477805891E+003, 1.1168632477805891E+003, 0.0000000000000000E+000, 3.8187271009502098E+001, 0.0000000000000000E+000
 1.1271974561755387E+003, 1.1271974561755387E+003, 0.0000000000000000E+000, 3.8187271009298478E+001, 0.0000000000000000E+000
 1.1376272858234595E+003, 1.1376272858234595E+003, 0.0000000000000000E+000, 3.8187271009091155E+001, 0.0000000000000000E+000
 1.1481536214969117E+003, 1.1481536214969117E+003, 0.0000000000000000E+000, 3.8187271008880046E+001, 0.0000000000000000E+000
 1.1587773561551553E+003, 1.1587773561551553E+003, 0.0000000000000000E+000, 3.8187271008665093E+001, 0.0000000000000000E+000
 1.1694993910199007E+003, 1.1694993910199007E+003, 0.0000000000000000E+000, 3.8187271008446217E+001, 0.0000000000000000E+000
 1.1803206356517599E+003, 1.1803206356517599E+003, 0.0000000000000000E+000, 3.8187271008223355E+001, 0.0000000000000000E+000
 1.1912420080274055E+003, 1.1912420080274055E+003, 0.0000000000000000E+000, 3.8187271007996422E+001, 0.0000000000000000E+000
 1.2022644346174441E+003, 1.2022644346174441E+003, 0.0000000000000000E+000, 3.8187271007765347E+001, 0.0000000000000000E+000
 1.2133888504650088E+003, 1.2133888504650088E+003, 0.0000000000000000E+000, 3.8187271007530057E+001, 0.0000000000000000E+000
 1.2246161992650807E+003, 1.2246161992650807E+003, 0.0000000000000000E+000, 3.8187271007286341E+001, 0.0000000000000000E+000
 1.2359474334445429E+003, 1.2359474334445429E+003, 0.0000000000000000E+000, 3.8187271007042369E+001, 0.0000000000000000E+000
 1.2473835142429759E+003, 1.2473835142429759E+003, 0.0000000000000000E+000, 3.8187271006793942E+001, 0.0000000000000000E+000
 1.2589254117942005E+003, 1.2589254117942005E+003, 0.0000000000000000E+000, 3.8187271006540968E+001, 0.0000000000000000E+000
 1.2705741052085755E+003, 1.2705741052085755E+003, 0.0000000000000000E+000, 3.8187271006279254E+001, 0.0000000000000000E+000
 1.2823305826560559E+003, 1.2823305826560559E+003, 0.0000000000000000E+000, 3.8187271006016942E+001, 0.0000000000000000E+000
 1.2941958414500209E+003, 1.2941958414500209E+003, 0.0000000000000000E+000, 3.8187271005749835E+001, 0.0000000000000000E+000
 1.3061708881318768E+003, 1.3061708881318768E+003, 0.0000000000000000E+000, 3.8187271005477832E+001, 0.0000000000000000E+000
 1.3182567385564430E+003, 1.3182567385564430E+003, 0.0000000000000000E+000, 3.8187271005196727E+001, 0.0000000000000000E+000
 1.3304544179781274E+003, 1.3304544179781274E+003, 0.0000000000000000E+000, 3.8187271004914678E+001, 0.0000000000000000E+000
 1.3427649611379006E+003, 1.3427649611379006E+003, 0.0000000000000000E+000, 3.8187271004623334E+001, 0.0000000000000000E+000
 1.3551894123510733E+003, 1.3551894123510733E+003, 0.0000000000000000E+000, 3.8187271004330853E+001, 0.0000000000000000E+000
 1.3677288255958867E+003, 1.3677288255958867E+003, 0.0000000000000000E+000, 3.8187271004028894E+001, 0.0000000000000000E+000
 1.3803842646029229E+003, 1.3803842646029229E+003, 0.0000000000000000E+000, 3.8187271003725584E+001, 0.0000000000000000E+000
 1.3931568029453417E+003, 1.3931568029453417E+003, 0.0000000000000000E+000, 3.8187271003412597E+001, 0.0000000000000000E+000
 1.4060475241299530E+003, 1.4060475241299530E+003, 0.0000000000000000E+000, 3.8187271003098068E+001, 0.0000000000000000E+000
 1.4190575216891318E+003, 1.4190575216891318E+003, 0.0000000000000000E+000, 3.8187271002773642E+001, 0.0000000000000000E+000
 1.4321878992735835E+003, 1.4321878992735835E+003, 0.0000000000000000E+000, 3.8187271002447460E+001, 0.0000000000000000E+000
 1.4454397707459682E+003, 1.4454397707459682E+003, 0.0000000000000000E+000, 3.8187271002111167E+001, 0.0000000000000000E+000
 1.4588142602753896E+003, 1.4588142602753896E+003, 0.0000000000000000E+000, 3.8187271001768778E+001, 0.0000000000000000E+000
 1.4723125024327605E+003, 1.4723125024327605E+003, 0.0000000000000000E+000, 3.8187271001424307E+001, 0.0000000000000000E+000
 1.4859356422870492E+003, 1.4859356422870492E+003, 0.0000000000000000E+000, 3.8187271001069369E+001, 0.0000000000000000E+000
 1.4996848355024163E+003, 1.4996848355024163E+003, 0.0000000000000000E+000, 3.8187271000707995E+001, 0.0000000000000000E+000
 1.5135612484362514E+003, 1.5135612484362514E+003, 0.0000000000000000E+000, 3.8187271000340054E+001, 0.0000000000000000E+000
 1.5275660582381165E+003, 1.5275660582381165E+003, 0.0000000000000000E+000, 3.8187270999969549E+001, 0.0000000000000000E+000
 1.5417004529496039E+003, 1.5417004529496039E+003, 0.0000000000000000E+000, 3.8187270999588108E+001, 0.0000000000000000E+000
 1.5559656316051196E+003, 1.5559656316051196E+003, 0.0000000000000000E+000, 3.8187270999199733E+001, 0.0000000000000000E+000
 1.5703628043335982E+003, 1.5703628043335982E+003, 0.0000000000000000E+000, 3.8187270998804287E+001, 0.0000000000000000E+000
 1.5848931924611597E+003, 1.5848931924611597E+003, 0.0000000000000000E+000, 3.8187270998401651E+001, 0.0000000000000000E+000
 1.5995580286147156E+003, 1.5995580286147156E+003, 0.0000000000000000E+000, 3.8187270997991675E+001, 0.0000000000000000E+000
 1.6143585568265337E+003, 1.6143585568265337E+003, 0.0000000000000000E+000, 3.8187270997574231E+001, 0.0000000000000000E+000
 1.6292960326397704E+003, 1.6292960326397704E+003, 0.0000000000000000E+000, 3.8187270997149177E+001, 0.0000000000000000E+000
 1.6443717232149802E+003, 1.6443717232149802E+003, 0.0000000000000000E+000, 3.8187270996716379E+001, 0.0000000000000000E+000
 1.6595869074376099E+003, 1.6595869074376099E+003, 0.0000000000000000E+000, 3.8187270996271550E+001, 0.0000000000000000E+000
 1.6749428760264873E+003, 1.6749428760264873E+003, 0.0000000000000000E+000, 3.8187270995822828E+001, 0.0000000000000000E+000
 1.6904409316433146E+003, 1.6904409316433146E+003, 0.0000000000000000E+000, 3.8187270995365907E+001, 0.0000000000000000E+000
 1.7060823890031745E+003, 1.7060823890031745E+003, 0.0000000000000000E+000, 3.8187270994900643E+001, 0.0000000000000000E+000
 1.7218685749860585E+003, 1.7218685749860585E+003, 0.0000000000000000E+000, 3.8187270994422754E+001, 0.0000000000000000E+000
 1.7378008287494276E+003, 1.7378008287494276E+003, 0.0000000000000000E+000, 3.8187270993940345E+001, 0.0000000000000000E+000
 1.7538805018418141E+003, 1.7538805018418141E+003, 0.0000000000000000E+000, 3.8187270993449111E+001, 0.0000000000000000E+000
 1.7701089583174746E+003, 1.7701089583174746E+003, 0.0000000000000000E+000, 3.8187270992944775E+001, 0.0000000000000000E+000
 1.7864875748521049E+003, 1.7864875748521049E+003, 0.0000000000000000E+000, 3.8187270992435423E+001, 0.0000000000000000E+000
 1.8030177408596237E+003, 1.8030177408596237E+003, 0.0000000000000000E+000, 3.8187270991912627E+001, 0.0000000000000000E+000
 1.8197008586100389E+003, 1.8197008586100389E+003, 0.0000000000000000E+000, 3.8187270991384466E+001, 0.0000000000000000E+000
 1.8365383433484026E+003, 1.8365383433484026E+003, 0.0000000000000000E+000, 3.8187270990842507E+001, 0.0000000000000000E+000
 1.8535316234148681E+003, 1.8535316234148681E+003, 0.0000000000000000E+000, 3.8187270990290713E+001, 0.0000000000000000E+000
 1.8706821403658580E+003, 1.8706821403658580E+003, 0.0000000000000000E+000, 3.8187270989728887E+001, 0.0000000000000000E+000
 1.8879913490963515E+003, 1.8879913490963515E+003, 0.0000000000000000E+000, 3.8187270989160972E+001, 0.0000000000000000E+000
 1.9054607179633060E+003, 1.9054607179633060E+003, 0.0000000000000000E+000, 3.8187270988578526E+001, 0.0000000000000000E+000
 1.9230917289102179E+003, 1.9230917289102179E+003, 0.0000000000000000E+000, 3.8187270987985485E+001, 0.0000000000000000E+000
 1.9408858775928384E+003, 1.9408858775928384E+003, 0.0000000000000000E+000, 3.8187270987381638E+001, 0.0000000000000000E+000
 1.9588446735060506E+003, 1.9588446735060506E+003, 0.0000000000000000E+000, 3.8187270986766805E+001, 0.0000000000000000E+000
 1.9769696401119224E+003, 1.9769696401119224E+003, 0.0000000000000000E+000, 3.8187270986140767E+001, 0.0000000000000000E+000
 1.9952623149689421E+003, 1.9952623149689421E+003, 0.0000000000000000E+000, 3.8187270985503325E+001, 0.0000000000000000E+000
 2.0137242498624514E+003, 2.0137242498624514E+003, 0.0000000000000000E+000, 3.8187270984854258E+001, 0.0000000000000000E+000
 2.0323570109362856E+003, 2.0323570109362856E+003, 0.0000000000000000E+000, 3.8187270984189226E+001, 0.0000000000000000E+000
 2.0511621788256302E+003, 2.0511621788256302E+003, 0.0000000000000000E+000, 3.8187270983516264E+001, 0.0000000000000000E+000
 2.0701413487911077E+003, 2.0701413487911077E+003, 0.0000000000000000E+000, 3.8187270982831024E+001, 0.0000000000000000E+000
 2.0892961308541057E+003, 2.0892961308541057E+003, 0.0000000000000000E+000, 3.8187270982129149E+001, 0.0000000000000000E+000
 2.1086281499333563E+003, 2.1086281499333563E+003, 0.0000000000000000E+000, 3.8187270981418656E+001, 0.0000000000000000E+000
 2.1281390459827799E+003, 2.1281390459827799E+003, 0.0000000000000000E+000, 3.8187270980691054E+001, 0.0000000000000000E+000
 2.1478304741306024E+003, 2.1478304741306024E+003, 0.0000000000000000E+000, 3.8187270979954363E+001, 0.0000000000000000E+000
 2.1677041048197643E+003, 2.1677041048197643E+003, 0.0000000000000000E+000, 3.8187270979200079E+001, 0.0000000000000000E+000
 2.1877616239496228E+003, 2.1877616239496228E+003, 0.0000000000000000E+000, 3.8187270978432075E+001, 0.0000000000000000E+000
 2.2080047330189709E+003, 2.2080047330189709E+003, 0.0000000000000000E+000, 3.8187270977650108E+001, 0.0000000000000000E+000
 2.2284351492703759E+003, 2.2284351492703759E+003, 0.0000000000000000E+000, 3.8187270976853902E+001, 0.0000000000000000E+000
 2.2490546058358541E+003, 2.2490546058358541E+003, 0.0000000000000000E+000, 3.8187270976043209E+001, 0.0000000000000000E+000
 2.2698648518838959E+003, 2.2698648518838959E+003, 0.0000000000000000E+000, 3.8187270975217743E+001, 0.0000000000000000E+000
 2.2908676527678481E+003, 2.2908676527678481E+003, 0.0000000000000000E+000, 3.8187270974377235E+001, 0.0000000000000000E+000
 2.3120647901756706E+003, 2.3120647901756706E+003, 0.0000000000000000E+000, 3.8187270973521422E+001, 0.0000000000000000E+000
 2.3334580622810795E+003, 2.3334580622810795E+003, 0.0000000000000000E+000, 3.8187270972649983E+001, 0.0000000000000000E+000
 2.3550492838960872E+003, 2.3550492838960872E+003, 0.0000000000000000E+000, 3.8187270971758537E+001, 0.0000000000000000E+000
 2.3768402866249553E+003, 2.3768402866249553E+003, 0.0000000000000000E+000, 3.8187270970855032E+001, 0.0000000000000000E+000
 2.3988329190195700E+003, 2.3988329190195700E+003, 0.0000000000000000E+000, 3.8187270969935028E+001, 0.0000000000000000E+000
 2.4210290467362588E+003, 2.4210290467362588E+003, 0.0000000000000000E+000, 3.8187270968994106E+001, 0.0000000000000000E+000
 2.4434305526940534E+003, 2.4434305526940534E+003, 0.0000000000000000E+000, 3.8187270968036074E+001, 0.0000000000000000E+000
 2.4660393372344220E+003, 2.4660393372344220E+003, 0.0000000000000000E+000, 3.8187270967060613E+001, 0.0000000000000000E+000
 2.4888573182824748E+003, 2.4888573182824748E+003, 0.0000000000000000E+000, 3.8187270966071523E+001, 0.0000000000000000E+000
 2.5118864315096653E+003, 2.5118864315096653E+003, 0.0000000000000000E+000, 3.8187270965060229E+001, 0.0000000000000000E+000
 2.5351286304979940E+003, 2.5351286304979940E+003, 0.0000000000000000E+000, 3.8187270964030510E+001, 0.0000000000000000E+000
 2.5585858869057333E+003, 2.5585858869057333E+003, 0.0000000000000000E+000, 3.8187270962982041E+001, 0.0000000000000000E+000
 2.5822601906346849E+003, 2.5822601906346849E+003, 0.0000000000000000E+000, 3.8187270961910336E+001, 0.0000000000000000E+000
 2.6061535499989855E+003, 2.6061535499989855E+003, 0.0000000000000000E+000, 3.8187270960823284E+001, 0.0000000000000000E+000
 2.6302679918954732E+003, 2.6302679918954732E+003, 0.0000000000000000E+000, 3.8187270959716415E+001, 0.0000000000000000E+000
 2.6546055619756316E+003, 2.6546055619756316E+003, 0.0000000000000000E+000, 3.8187270958585216E+001, 0.0000000000000000E+000
 2.6791683248191252E+003, 2.6791683248191252E+003, 0.0000000000000000E+000, 3.8187270957433455E+001, 0.0000000000000000E+000
 2.7039583641089384E+003, 2.7039583641089384E+003, 0.0000000000000000E+000, 3.8187270956264861E+001, 0.0000000000000000E+000
 2.7289777828081365E+003, 2.7289777828081365E+003, 0.0000000000000000E+000, 3.8187270955070801E+001, 0.0000000000000000E+000
 2.7542287033382631E+003, 2.7542287033382631E+003, 0.0000000000000000E+000, 3.8187270953855005E+001, 0.0000000000000000E+000
 2.7797132677593868E+003, 2.7797132677593868E+003, 0.0000000000000000E+000, 3.8187270952617069E+001, 0.0000000000000000E+000
 2.8054336379518127E+003, 2.8054336379518127E+003, 0.0000000000000000E+000, 3.8187270951356574E+001, 0.0000000000000000E+000
 2.8313919957994794E+003, 2.8313919957994794E+003, 0.0000000000000000E+000, 3.8187270950068978E+001, 0.0000000000000000E+000
 2.8575905433750486E+003, 2.8575905433750486E+003, 0.0000000000000000E+000, 3.8187270948762105E+001, 0.0000000000000000E+000
 2.8840315031267087E+003, 2.8840315031267087E+003, 0.0000000000000000E+000, 3.8187270947427272E+001, 0.0000000000000000E+000
 2.9107171180667092E+003, 2.9107171180667092E+003, 0.0000000000000000E+000, 3.8187270946072282E+001, 0.0000000000000000E+000
 2.9376496519616358E+003, 2.9376496519616358E+003, 0.0000000000000000E+000, 3.8187270944688443E+001, 0.0000000000000000E+000
 2.9648313895244487E+003, 2.9648313895244487E+003, 0.0000000000000000E+000, 3.8187270943279408E+001, 0.0000000000000000E+000
 2.9922646366082968E+003, 2.9922646366082968E+003, 0.0000000000000000E+000, 3.8187270941844716E+001, 0.0000000000000000E+000
 3.0199517204021249E+003, 3.0199517204021249E+003, 0.0000000000000000E+000, 3.8187270940383883E+001, 0.0000000000000000E+000
 3.0478949896280933E+003, 3.0478949896280933E+003, 0.0000000000000000E+000, 3.8187270938896432E+001, 0.0000000000000000E+000
 3.0760968147408194E+003, 3.0760968147408194E+003, 0.0000000000000000E+000, 3.8187270937377740E+001, 0.0000000000000000E+000
 3.1045595881284680E+003, 3.1045595881284680E+003, 0.0000000000000000E+000, 3.8187270935835549E+001, 0.0000000000000000E+000
 3.1332857243156991E+003, 3.1332857243156991E+003, 0.0000000000000000E+000, 3.8187270934261107E+001, 0.0000000000000000E+000
 3.1622776601684941E+003, 3.1622776601684941E+003, 0.0000000000000000E+000, 3.8187270932657995E+001, 0.0000000000000000E+000
 3.1915378551008776E+003, 3.1915378551008776E+003, 0.0000000000000000E+000, 3.8187270931025694E+001, 0.0000000000000000E+000
 3.2210687912835519E+003, 3.2210687912835519E+003, 0.0000000000000000E+000, 3.8187270929363663E+001, 0.0000000000000000E+000
 3.2508729738544625E+003, 3.2508729738544625E+003, 0.0000000000000000E+000, 3.8187270927671349E+001, 0.0000000000000000E+000
 3.2809529311313104E+003, 3.2809529311313104E+003, 0.0000000000000000E+000, 3.8187270925944063E+001, 0.0000000000000000E+000
 3.3113112148260325E+003, 3.3113112148260325E+003, 0.0000000000000000E+000, 3.8187270924189477E+001, 0.0000000000000000E+000
 3.3419504002612657E+003, 3.3419504002612657E+003, 0.0000000000000000E+000, 3.8187270922398760E+001, 0.0000000000000000E+000
 3.3728730865888133E+003, 3.3728730865888133E+003, 0.0000000000000000E+000, 3.8187270920575436E+001, 0.0000000000000000E+000
 3.4040818970101350E+003, 3.4040818970101350E+003, 0.0000000000000000E+000, 3.8187270918718909E+001, 0.0000000000000000E+000
 3.4355794789988740E+003, 3.4355794789988740E+003, 0.0000000000000000E+000, 3.8187270916828552E+001, 0.0000000000000000E+000
 3.4673685045254456E+003, 3.4673685045254456E+003, 0.0000000000000000E+000, 3.8187270914899621E+001, 0.0000000000000000E+000
 3.4994516702837036E+003, 3.4994516702837036E+003, 0.0000000000000000E+000, 3.8187270912939717E+001, 0.0000000000000000E+000
 3.5318316979197020E+003, 3.5318316979197020E+003, 0.0000000000000000E+000, 3.8187270910939944E+001, 0.0000000000000000E+000
 3.5645113342625764E+003, 3.5645113342625764E+003, 0.0000000000000000E+000, 3.8187270908903756E+001, 0.0000000000000000E+000
 3.5974933515575585E+003, 3.5974933515575585E+003, 0.0000000000000000E+000, 3.8187270906830477E+001, 0.0000000000000000E+000
 3.6307805477011507E+003, 3.6307805477011507E+003, 0.0000000000000000E+000, 3.8187270904715305E+001, 0.0000000000000000E+000
 3.6643757464784717E+003, 3.6643757464784717E+003, 0.0000000000000000E+000, 3.8187270902565771E+001, 0.0000000000000000E+000
 3.6982817978028029E+003, 3.6982817978028029E+003, 0.0000000000000000E+000, 3.8187270900372916E+001, 0.0000000000000000E+000
 3.7325015779573482E+003, 3.7325015779573482E+003, 0.0000000000000000E+000, 3.8187270898140127E+001, 0.0000000000000000E+000
 3.7670379898392325E+003, 3.7670379898392325E+003, 0.0000000000000000E+000, 3.8187270895866689E+001, 0.0000000000000000E+000
 3.8018939632057577E+003, 3.8018939632057577E+003, 0.0000000000000000E+000, 3.8187270893551812E+001, 0.0000000000000000E+000
 3.8370724549229353E+003, 3.8370724549229353E+003, 0.0000000000000000E+000, 3.8187270891190629E+001, 0.0000000000000000E+000
 3.8725764492163212E+003, 3.8725764492163212E+003, 0.0000000000000000E+000, 3.8187270888786465E+001, 0.0000000000000000E+000
 3.9084089579241713E+003, 3.9084089579241713E+003, 0.0000000000000000E+000, 3.8187270886338517E+001, 0.0000000000000000E+000
 3.9445730207529368E+003, 3.9445730207529368E+003, 0.0000000000000000E+000, 3.8187270883845990E+001, 0.0000000000000000E+000
 3.9810717055351270E+003, 3.9810717055351270E+003, 0.0000000000000000E+000, 3.8187270881308038E+001, 0.0000000000000000E+000
 4.0179081084895556E+003, 4.0179081084895556E+003, 0.0000000000000000E+000, 3.8187270878719701E+001, 0.0000000000000000E+000
 4.0550853544839965E+003, 4.0550853544839965E+003, 0.0000000000000000E+000, 3.8187270876084234E+001, 0.0000000000000000E+000
 4.0926065973002687E+003, 4.0926065973002687E+003, 0.0000000000000000E+000, 3.8187270873400770E+001, 0.0000000000000000E+000
 4.1304750199017753E+003, 4.1304750199017753E+003, 0.0000000000000000E+000, 3.8187270870668414E+001, 0.0000000000000000E+000
 4.1686938347035175E+003, 4.1686938347035175E+003, 0.0000000000000000E+000, 3.8187270867882134E+001, 0.0000000000000000E+000
 4.2072662838446058E+003, 4.2072662838446058E+003, 0.0000000000000000E+000, 3.8187270865045122E+001, 0.0000000000000000E+000
 4.2461956394632962E+003, 4.2461956394632962E+003, 0.0000000000000000E+000, 3.8187270862156446E+001, 0.0000000000000000E+000
 4.2854852039745647E+003, 4.2854852039745647E+003, 0.0000000000000000E+000, 3.8187270859215140E+001, 0.0000000000000000E+000
 4.3251383103502585E+003, 4.3251383103502585E+003, 0.0000000000000000E+000, 3.8187270856216088E+001, 0.0000000000000000E+000
 4.3651583224018332E+003, 4.3651583224018332E+003, 0.0000000000000000E+000, 3.8187270853162431E+001, 0.0000000000000000E+000
 4.4055486350657084E+003, 4.4055486350657084E+003, 0.0000000000000000E+000, 3.8187270850053160E+001, 0.0000000000000000E+000
 4.4463126746912640E+003, 4.4463126746912640E+003, 0.0000000000000000E+000, 3.8187270846883109E+001, 0.0000000000000000E+000
 4.4874538993315009E+003, 4.4874538993315009E+003, 0.0000000000000000E+000, 3.8187270843655348E+001, 0.0000000000000000E+000
 4.5289757990363887E+003, 4.5289757990363887E+003, 0.0000000000000000E+000, 3.8187270840368804E+001, 0.0000000000000000E+000
 4.5708818961489333E+003, 4.5708818961489333E+003, 0.0000000000000000E+000, 3.8187270837022396E+001, 0.0000000000000000E+000
